,Unnamed: 0,VaR_Hybrid_Final
147,2008-11-07,-0.1039925426803444
148,2008-11-10,-0.0992077837521589
149,2008-11-11,-0.0952990379629544
150,2008-11-12,-0.0931371514528434
151,2008-11-13,-0.1036909748871784
152,2008-11-14,-0.1009166707740089
153,2008-11-17,-0.108088289855618
154,2008-11-18,-0.1050129397134413
155,2008-11-19,-0.0992179273217622
156,2008-11-20,-0.1149074266733549
157,2008-11-21,-0.1319980112587887
158,2008-11-24,-0.1271379480984094
159,2008-11-25,-0.1220047940913659
160,2008-11-26,-0.1172316731380599
161,2008-11-28,-0.1117681892004538
162,2008-12-01,-0.1072990122231352
163,2008-12-02,-0.133905879532662
164,2008-12-03,-0.1284857734369571
165,2008-12-04,-0.1230002994907273
166,2008-12-05,-0.1210228283862165
167,2008-12-08,-0.1158581014625241
168,2008-12-09,-0.1105784854946925
169,2008-12-10,-0.1053591041618097
170,2008-12-11,-0.1026917323886599
171,2008-12-12,-0.1046681959226835
172,2008-12-15,-0.0994607675844063
173,2008-12-16,-0.095253340910827
174,2008-12-17,-0.0951725827060503
175,2008-12-18,-0.0885176501216133
176,2008-12-19,-0.0865510760971599
177,2008-12-22,-0.0796242610890151
178,2008-12-23,-0.0746347845833917
179,2008-12-24,-0.0677577059003258
180,2008-12-26,-0.0612973719381394
181,2008-12-29,-0.0563381935583962
182,2008-12-30,-0.0507645652210211
183,2008-12-31,-0.0471362900651177
184,2009-01-02,-0.0428540993459278
185,2009-01-05,-0.0434806330497589
186,2009-01-06,-0.0404511295376825
187,2009-01-07,-0.0379813016005019
188,2009-01-08,-0.0536705893839671
189,2009-01-09,-0.0509506855873841
190,2009-01-12,-0.0518834776114321
191,2009-01-13,-0.053674818998206
192,2009-01-14,-0.0510813063154512
193,2009-01-15,-0.0552807530861819
194,2009-01-16,-0.0529613416412275
195,2009-01-20,-0.0509546904231851
196,2009-01-21,-0.0814918314094624
197,2009-01-22,-0.0779930085877643
198,2009-01-23,-0.0747519385530322
199,2009-01-26,-0.071262526527675
200,2009-01-27,-0.0679062555551561
201,2009-01-28,-0.0649029964118957
202,2009-01-29,-0.0621785780385609
203,2009-01-30,-0.0678540280771736
204,2009-02-02,-0.0664727511464901
205,2009-02-03,-0.0634540796430611
206,2009-02-04,-0.0605880626441388
207,2009-02-05,-0.0576450082169682
208,2009-02-06,-0.0550962057815828
209,2009-02-09,-0.0530982731333437
210,2009-02-10,-0.0507132623642438
211,2009-02-11,-0.0612771205574183
212,2009-02-12,-0.0586255680523491
213,2009-02-13,-0.0560990595991814
214,2009-02-17,-0.054444460597462
215,2009-02-18,-0.0671546741489443
216,2009-02-19,-0.0639636350661289
217,2009-02-20,-0.066240127122719
218,2009-02-23,-0.063725980818642
219,2009-02-24,-0.0687300294048001
220,2009-02-25,-0.0657077356199428
221,2009-02-26,-0.0627914247992808
222,2009-02-27,-0.0599107432980202
223,2009-03-02,-0.0589216075289955
224,2009-03-03,-0.0723762568821867
225,2009-03-04,-0.0687295997019021
226,2009-03-05,-0.0653160946552417
227,2009-03-06,-0.0700245569916714
228,2009-03-09,-0.0672579084102219
229,2009-03-10,-0.0640638429592715
230,2009-03-11,-0.0620503738335344
231,2009-03-12,-0.059948242714231
232,2009-03-13,-0.0573669691788024
233,2009-03-16,-0.0545160913454232
234,2009-03-17,-0.0536924685623541
235,2009-03-18,-0.0510469922801462
236,2009-03-19,-0.0500437096350504
237,2009-03-20,-0.0490015039765482
238,2009-03-23,-0.0534032721598578
239,2009-03-24,-0.0518187321230629
240,2009-03-25,-0.0531077073737353
241,2009-03-26,-0.0512123710572301
242,2009-03-27,-0.0495943675364186
243,2009-03-30,-0.0512333271541742
244,2009-03-31,-0.0651950677268829
245,2009-04-01,-0.0637157995764753
246,2009-04-02,-0.0618383294161957
247,2009-04-03,-0.0599269574230587
248,2009-04-06,-0.0576125901578099
249,2009-04-07,-0.0538069616408539
250,2009-04-08,-0.053588732588068
251,2009-04-09,-0.0501348071504188
252,2009-04-13,-0.0496094723918312
253,2009-04-14,-0.0422440462890884
254,2009-04-15,-0.0431565339417168
255,2009-04-16,-0.0412073989515043
256,2009-04-17,-0.0404418357158229
257,2009-04-20,-0.0386419565331429
258,2009-04-21,-0.0494477460403748
259,2009-04-22,-0.0478642745690812
260,2009-04-23,-0.045957741760466
261,2009-04-24,-0.044382545988869
262,2009-04-27,-0.0431149448066493
263,2009-04-28,-0.0419529759899178
264,2009-04-29,-0.0405582696863082
265,2009-04-30,-0.0391655542702668
266,2009-05-01,-0.0377834505127486
267,2009-05-04,-0.0366361526268122
268,2009-05-05,-0.0364053458374313
269,2009-05-06,-0.0355517964106352
270,2009-05-07,-0.0347644523723481
271,2009-05-08,-0.0375563089340563
272,2009-05-11,-0.03640687691515
273,2009-05-12,-0.0360409740149292
274,2009-05-13,-0.035510380409601
275,2009-05-14,-0.039278352695151
276,2009-05-15,-0.0381895792798878
277,2009-05-18,-0.0372268216531381
278,2009-05-19,-0.0368715828884329
279,2009-05-20,-0.0357058971868147
280,2009-05-21,-0.0345882656911817
281,2009-05-22,-0.0353104858079026
282,2009-05-26,-0.0343103795878799
283,2009-05-27,-0.0340739091606374
284,2009-05-28,-0.0339863726210719
285,2009-05-29,-0.0334355440451543
286,2009-06-01,-0.0326760464706041
287,2009-06-02,-0.0322253503987225
288,2009-06-03,-0.0313389532789406
289,2009-06-04,-0.0310094859707114
290,2009-06-05,-0.0305104954424496
291,2009-06-08,-0.0297510166245998
292,2009-06-09,-0.0287529402197557
293,2009-06-10,-0.0279357306669275
294,2009-06-11,-0.0269469089100991
295,2009-06-12,-0.0263216087203492
296,2009-06-15,-0.0250609300941316
297,2009-06-16,-0.0273283398074676
298,2009-06-17,-0.0277259302682618
299,2009-06-18,-0.027071013081159
300,2009-06-19,-0.0261219769661287
301,2009-06-22,-0.0254636717476814
302,2009-06-23,-0.039407293800479
303,2009-06-24,-0.0380543452803139
304,2009-06-25,-0.0369500158252968
305,2009-06-26,-0.0362722984816271
306,2009-06-29,-0.0349602270039837
307,2009-06-30,-0.0339441630361276
308,2009-07-01,-0.033246794687286
309,2009-07-02,-0.0322886299829842
310,2009-07-06,-0.0383698301128253
311,2009-07-07,-0.0373318420021445
312,2009-07-08,-0.0396558860739945
313,2009-07-09,-0.0383269108319838
314,2009-07-10,-0.0371038509531037
315,2009-07-13,-0.0359936122743198
316,2009-07-14,-0.035075138589379
317,2009-07-15,-0.0340703177344024
318,2009-07-16,-0.0332259427116654
319,2009-07-17,-0.0324643539775488
320,2009-07-20,-0.0315631727528254
321,2009-07-21,-0.0306678554188035
322,2009-07-22,-0.0297322587283569
323,2009-07-23,-0.0288284438793016
324,2009-07-24,-0.0288167399873562
325,2009-07-27,-0.0279054805110841
326,2009-07-28,-0.0269751968410608
327,2009-07-29,-0.0258821790756812
328,2009-07-30,-0.025461550367784
329,2009-07-31,-0.0253588531550156
330,2009-08-03,-0.0243798895571451
331,2009-08-04,-0.0243228363983125
332,2009-08-05,-0.022906109266221
333,2009-08-06,-0.0215500874959913
334,2009-08-07,-0.0224351699627628
335,2009-08-10,-0.0227579055439978
336,2009-08-11,-0.0221899313387259
337,2009-08-12,-0.0266666174674428
338,2009-08-13,-0.0260289830377596
339,2009-08-14,-0.0252396570585076
340,2009-08-17,-0.0261999152460909
341,2009-08-18,-0.0356393608405824
342,2009-08-19,-0.0344130250462307
343,2009-08-20,-0.0325433308355484
344,2009-08-21,-0.0309804301033663
345,2009-08-24,-0.0300820291488987
346,2009-08-25,-0.0291525118823623
347,2009-08-26,-0.0282164865902664
348,2009-08-27,-0.0272568383568316
349,2009-08-28,-0.0260671675069596
350,2009-08-31,-0.0248452595051256
351,2009-09-01,-0.0245267154445585
352,2009-09-02,-0.028365172170877
353,2009-09-03,-0.0269386259436792
354,2009-09-04,-0.0261895403997618
355,2009-09-08,-0.0255620271489976
356,2009-09-09,-0.0248737203239913
357,2009-09-10,-0.0238290652182867
358,2009-09-11,-0.0229987321497977
359,2009-09-14,-0.0221505623476945
360,2009-09-15,-0.0218253900221781
361,2009-09-16,-0.0216655158770958
362,2009-09-17,-0.0214833587338325
363,2009-09-18,-0.0213677998358015
364,2009-09-21,-0.0211958680823864
365,2009-09-22,-0.0208825844969711
366,2009-09-23,-0.0204963222165434
367,2009-09-24,-0.0202504822696682
368,2009-09-25,-0.0201552584601937
369,2009-09-28,-0.0200884129909296
370,2009-09-29,-0.0202201555661702
371,2009-09-30,-0.0200398833230969
372,2009-10-01,-0.0196431811481278
373,2009-10-02,-0.0256625624390551
374,2009-10-05,-0.0235560939013801
375,2009-10-06,-0.0217364822617321
376,2009-10-07,-0.0213029487569638
377,2009-10-08,-0.0210010287029478
378,2009-10-09,-0.020422414571935
379,2009-10-12,-0.0202213685240131
380,2009-10-13,-0.019557592718501
381,2009-10-14,-0.0208938494612874
382,2009-10-15,-0.0204758332154315
383,2009-10-16,-0.0212303262578438
384,2009-10-19,-0.0212681769946268
385,2009-10-20,-0.0207379569586834
386,2009-10-21,-0.020409841298116
387,2009-10-22,-0.0202677120514549
388,2009-10-23,-0.0201589170509931
389,2009-10-26,-0.0195110187787636
390,2009-10-27,-0.0192366424497439
391,2009-10-28,-0.018884741472229
392,2009-10-29,-0.0230544362872152
393,2009-10-30,-0.023731185520521
394,2009-11-02,-0.0294234840161527
395,2009-11-03,-0.028224870251792
396,2009-11-04,-0.0265972960077599
397,2009-11-05,-0.0250717959505355
398,2009-11-06,-0.0262321083115458
399,2009-11-09,-0.0259600314794542
400,2009-11-10,-0.0262495023451896
401,2009-11-11,-0.0254672106030789
402,2009-11-12,-0.0243024749838582
403,2009-11-13,-0.0242334099532754
404,2009-11-16,-0.0236884632903958
405,2009-11-17,-0.0235704160660988
406,2009-11-18,-0.022474573241357
407,2009-11-19,-0.0218037084053258
408,2009-11-20,-0.0236813411707324
409,2009-11-23,-0.0237711640711793
410,2009-11-24,-0.0241377526816384
411,2009-11-25,-0.0247413673242776
412,2009-11-27,-0.0237619845495127
413,2009-11-30,-0.0252362556300354
414,2009-12-01,-0.0246196240731176
415,2009-12-02,-0.0259496382324646
416,2009-12-03,-0.025757370288744
417,2009-12-04,-0.0256542117962081
418,2009-12-07,-0.0253877149027938
419,2009-12-08,-0.0251237485779798
420,2009-12-09,-0.0256264530829309
421,2009-12-10,-0.0253067450290721
422,2009-12-11,-0.0250228519134389
423,2009-12-14,-0.024891161775246
424,2009-12-15,-0.0246205792364423
425,2009-12-16,-0.0245878087003954
426,2009-12-17,-0.0243787365175466
427,2009-12-18,-0.0246987760661418
428,2009-12-21,-0.0244779388251758
429,2009-12-22,-0.0242087149308969
430,2009-12-23,-0.0239649799934664
431,2009-12-24,-0.0237180407558283
432,2009-12-28,-0.0234866327487378
433,2009-12-29,-0.0232852668621464
434,2009-12-30,-0.0229474622914173
435,2009-12-31,-0.0225106860692668
436,2010-01-04,-0.0222356587227954
437,2010-01-05,-0.022155689809232
438,2010-01-06,-0.0218139842688295
439,2010-01-07,-0.02152706986527
440,2010-01-08,-0.0216004830194503
441,2010-01-11,-0.0212783341422974
442,2010-01-12,-0.0211181857844486
443,2010-01-13,-0.0212868809126579
444,2010-01-14,-0.0207686334621433
445,2010-01-15,-0.0204157403415217
446,2010-01-19,-0.0207851118478632
447,2010-01-20,-0.0207005019258049
448,2010-01-21,-0.0190285748012614
449,2010-01-22,-0.0232469069086408
450,2010-01-25,-0.0265902069754258
451,2010-01-26,-0.0256641782408806
452,2010-01-27,-0.024573404891641
453,2010-01-28,-0.0235796668623457
454,2010-01-29,-0.0254313835325982
455,2010-02-01,-0.0276854182593761
456,2010-02-02,-0.0277599115700712
457,2010-02-03,-0.0268012438980064
458,2010-02-04,-0.0258806709754071
459,2010-02-05,-0.0336893029910828
460,2010-02-08,-0.0310917695858439
461,2010-02-09,-0.0306842711488654
462,2010-02-10,-0.0290836415870958
463,2010-02-11,-0.0281950817506207
464,2010-02-12,-0.0273787980280149
465,2010-02-16,-0.0257291661475397
466,2010-02-17,-0.0261427879381366
467,2010-02-18,-0.0248521178615474
468,2010-02-19,-0.0237567807005811
469,2010-02-22,-0.0237094735606739
470,2010-02-23,-0.0238041955901588
471,2010-02-24,-0.0239171447696037
472,2010-02-25,-0.0239723180264504
473,2010-02-26,-0.0241332673820596
474,2010-03-01,-0.0243485831745548
475,2010-03-02,-0.0246092659340696
476,2010-03-03,-0.0245775759280507
477,2010-03-04,-0.0249928993166323
478,2010-03-05,-0.0252858797839423
479,2010-03-08,-0.0254609930940852
480,2010-03-09,-0.0257954905940987
481,2010-03-10,-0.0259503492704363
482,2010-03-11,-0.0252662144547602
483,2010-03-12,-0.0253538082817452
484,2010-03-15,-0.0249963149608049
485,2010-03-16,-0.0251423898063305
486,2010-03-17,-0.0253861874680261
487,2010-03-18,-0.0252975245346533
488,2010-03-19,-0.025325686803651
489,2010-03-22,-0.0255661433233871
490,2010-03-23,-0.0254903929279229
491,2010-03-24,-0.0245829950976602
492,2010-03-25,-0.0246029513759001
493,2010-03-26,-0.0246914118889542
494,2010-03-29,-0.0245427240421078
495,2010-03-30,-0.0244205581208375
496,2010-03-31,-0.0231963571766625
497,2010-04-01,-0.023195517197862
498,2010-04-05,-0.0225441322033271
499,2010-04-06,-0.0222102860967951
500,2010-04-07,-0.021598741136831
501,2010-04-08,-0.0214378860019373
502,2010-04-09,-0.0207521983925174
503,2010-04-12,-0.0203331459366395
504,2010-04-13,-0.0194806862721681
505,2010-04-14,-0.0179264610195173
506,2010-04-15,-0.0205282711282255
507,2010-04-16,-0.0196657055605159
508,2010-04-19,-0.0271658836938915
509,2010-04-20,-0.0262800780426257
510,2010-04-21,-0.0257651268715452
511,2010-04-22,-0.0251159225310227
512,2010-04-23,-0.0220559786042234
513,2010-04-26,-0.0219173080288923
514,2010-04-27,-0.0219278969590883
515,2010-04-28,-0.0273320709450854
516,2010-04-29,-0.0259798645365846
517,2010-04-30,-0.0256995376787725
518,2010-05-03,-0.0301861777092102
519,2010-05-04,-0.0290698906633556
520,2010-05-05,-0.0358434934287011
521,2010-05-06,-0.0344812092809512
522,2010-05-07,-0.0401310963292812
523,2010-05-10,-0.0425093007821808
524,2010-05-11,-0.0402846466921811
525,2010-05-12,-0.0366512703914461
526,2010-05-13,-0.0338619641597598
527,2010-05-14,-0.0329753787623012
528,2010-05-17,-0.0399617322260649
529,2010-05-18,-0.0366646320997217
530,2010-05-19,-0.0355744379049302
531,2010-05-20,-0.0337379724706008
532,2010-05-21,-0.0483115651153592
533,2010-05-24,-0.0432171951441251
534,2010-05-25,-0.0415769155023774
535,2010-05-26,-0.0378072531442588
536,2010-05-27,-0.0352675089306532
537,2010-05-28,-0.0335498532322084
538,2010-06-01,-0.0326101335819855
539,2010-06-02,-0.0340107607464125
540,2010-06-03,-0.0319377960466623
541,2010-06-04,-0.0296361046460982
542,2010-06-07,-0.0394366023112069
543,2010-06-08,-0.0400376492375379
544,2010-06-09,-0.037043122466799
545,2010-06-10,-0.0369812690173239
546,2010-06-11,-0.0351037242876427
547,2010-06-14,-0.0329563984910539
548,2010-06-15,-0.0318093781277061
549,2010-06-16,-0.031110971689098
550,2010-06-17,-0.029219637202207
551,2010-06-18,-0.0272987780247895
552,2010-06-21,-0.0251214433135957
553,2010-06-22,-0.0258609684472559
554,2010-06-23,-0.0278052627283457
555,2010-06-24,-0.0271256833807674
556,2010-06-25,-0.0314899958935615
557,2010-06-28,-0.0293327388322909
558,2010-06-29,-0.0280804188151641
559,2010-06-30,-0.0409407688377408
560,2010-07-01,-0.0391908837015017
561,2010-07-02,-0.0375446568821461
562,2010-07-06,-0.0352431797927446
563,2010-07-07,-0.0329045031534271
564,2010-07-08,-0.0308057169366409
565,2010-07-09,-0.0290190874434224
566,2010-07-12,-0.0272675877296881
567,2010-07-13,-0.025470943685211
568,2010-07-14,-0.0241387765240653
569,2010-07-15,-0.0226414126254448
570,2010-07-16,-0.0222841385672827
571,2010-07-19,-0.0363141153933754
572,2010-07-20,-0.0334867218192962
573,2010-07-21,-0.0315109687728574
574,2010-07-22,-0.0317958044131233
575,2010-07-23,-0.0299843901159153
576,2010-07-26,-0.0282905847944424
577,2010-07-27,-0.0268362705279153
578,2010-07-28,-0.0256858961094445
579,2010-07-29,-0.0264042321197407
580,2010-07-30,-0.028245767085185
581,2010-08-02,-0.0268095939487521
582,2010-08-03,-0.0255093036056877
583,2010-08-04,-0.0252057172678479
584,2010-08-05,-0.0242075856296371
585,2010-08-06,-0.0233898492790497
586,2010-08-09,-0.0228192554183529
587,2010-08-10,-0.022122706672833
588,2010-08-11,-0.0247804798793773
589,2010-08-12,-0.0328573460700266
590,2010-08-13,-0.0309470880861414
591,2010-08-16,-0.0294535873227189
592,2010-08-17,-0.0282448386563411
593,2010-08-18,-0.0274068102471736
594,2010-08-19,-0.0265075615232282
595,2010-08-20,-0.0263613536379225
596,2010-08-23,-0.0257710462169847
597,2010-08-24,-0.0258096574932664
598,2010-08-25,-0.0275191719204723
599,2010-08-26,-0.0265333560018041
600,2010-08-27,-0.0269693204673568
601,2010-08-30,-0.0261344820906941
602,2010-08-31,-0.0272956899971523
603,2010-09-01,-0.0264740222390203
604,2010-09-02,-0.0259185008317826
605,2010-09-03,-0.0252143821346727
606,2010-09-07,-0.0246086979418927
607,2010-09-08,-0.0242927621560391
608,2010-09-09,-0.0238055247865303
609,2010-09-10,-0.0233103103205306
610,2010-09-13,-0.0229013160543622
611,2010-09-14,-0.0227276166831454
612,2010-09-15,-0.0223806754725893
613,2010-09-16,-0.0219988590737912
614,2010-09-17,-0.0216504121723318
615,2010-09-20,-0.0215939532880816
616,2010-09-21,-0.0216824251679489
617,2010-09-22,-0.021328890998612
618,2010-09-23,-0.0215489411483498
619,2010-09-24,-0.0218155637484312
620,2010-09-27,-0.0219777160806013
621,2010-09-28,-0.0226046104002267
622,2010-09-29,-0.0222298091041237
623,2010-09-30,-0.0222610857598517
624,2010-10-01,-0.0224420866540529
625,2010-10-04,-0.0217114690413995
626,2010-10-05,-0.0233576361493847
627,2010-10-06,-0.0230275684555853
628,2010-10-07,-0.022512781645737
629,2010-10-08,-0.0223107998284545
630,2010-10-11,-0.0219330589203318
631,2010-10-12,-0.0215364477981605
632,2010-10-13,-0.0212396466139988
633,2010-10-14,-0.0210617140579853
634,2010-10-15,-0.0225658171759976
635,2010-10-18,-0.0222241578276368
636,2010-10-19,-0.021842390541873
637,2010-10-20,-0.0254399669211147
638,2010-10-21,-0.024594269750927
639,2010-10-22,-0.0244006421943509
640,2010-10-25,-0.0238246867549625
641,2010-10-26,-0.0233049652099602
642,2010-10-27,-0.0228346648425488
643,2010-10-28,-0.022430757492936
644,2010-10-29,-0.0219972138196248
645,2010-11-01,-0.0216306388541938
646,2010-11-02,-0.0215543688265661
647,2010-11-03,-0.0212845293712865
648,2010-11-04,-0.0208847797931933
649,2010-11-05,-0.0210174288670478
650,2010-11-08,-0.0207606493937749
651,2010-11-09,-0.020440360847406
652,2010-11-10,-0.0219270443161566
653,2010-11-11,-0.0215752704616798
654,2010-11-12,-0.021878433723278
655,2010-11-15,-0.0233748265556385
656,2010-11-16,-0.023366412465743
657,2010-11-17,-0.0258737164145584
658,2010-11-18,-0.0251468682333995
659,2010-11-19,-0.024636658024045
660,2010-11-22,-0.0239881599540353
661,2010-11-23,-0.0234564174334415
662,2010-11-24,-0.0262017970750023
663,2010-11-26,-0.0254899931475879
664,2010-11-29,-0.0255846172361138
665,2010-11-30,-0.0248898801171742
666,2010-12-01,-0.0247259468140579
667,2010-12-02,-0.0241312494160856
668,2010-12-03,-0.0236001219872084
669,2010-12-06,-0.023094315587256
670,2010-12-07,-0.0226260239146622
671,2010-12-08,-0.0222421029820152
672,2010-12-09,-0.0217995670590571
673,2010-12-10,-0.0214223804394242
674,2010-12-13,-0.0211324809293163
675,2010-12-14,-0.0212645486066866
676,2010-12-15,-0.0210696620557652
677,2010-12-16,-0.0223346702517217
678,2010-12-17,-0.0218907805399092
679,2010-12-20,-0.0214174924662897
680,2010-12-21,-0.0210503411384973
681,2010-12-22,-0.0209375780325585
682,2010-12-23,-0.0207042200070492
683,2010-12-27,-0.0206929484027586
684,2010-12-28,-0.020393077511449
685,2010-12-29,-0.0201053021547027
686,2010-12-30,-0.0197862227684059
687,2010-12-31,-0.0199001339649552
688,2011-01-03,-0.0196370849629998
689,2011-01-04,-0.019675064376374
690,2011-01-05,-0.0193747292192583
691,2011-01-06,-0.0194289076894812
692,2011-01-07,-0.019737585445095
693,2011-01-10,-0.0194908111099191
694,2011-01-11,-0.0192745794122992
695,2011-01-12,-0.0189981394626879
696,2011-01-13,-0.0195618716204033
697,2011-01-14,-0.0199831646908514
698,2011-01-18,-0.0198019104056502
699,2011-01-19,-0.0202774590360686
700,2011-01-20,-0.0229997962436992
701,2011-01-21,-0.0231617430677969
702,2011-01-24,-0.0225039080329948
703,2011-01-25,-0.0224510424872817
704,2011-01-26,-0.0222184299112345
705,2011-01-27,-0.0219534720499392
706,2011-01-28,-0.0214993254586342
707,2011-01-31,-0.0240037808719545
708,2011-02-01,-0.0234512496169198
709,2011-02-02,-0.0232597318567803
710,2011-02-03,-0.0229186764414095
711,2011-02-04,-0.0210916442227402
712,2011-02-07,-0.020788554882486
713,2011-02-08,-0.0204631291312445
714,2011-02-09,-0.0201852665960923
715,2011-02-10,-0.0206922371307839
716,2011-02-11,-0.0206833563329396
717,2011-02-14,-0.0204569441711397
718,2011-02-15,-0.0201513121332404
719,2011-02-16,-0.0201677316205457
720,2011-02-17,-0.0199881421517079
721,2011-02-18,-0.0198485430276394
722,2011-02-22,-0.01984374871368
723,2011-02-23,-0.0279998905782899
724,2011-02-24,-0.0272349463776446
725,2011-02-25,-0.0263075942189349
726,2011-02-28,-0.0257582180973447
727,2011-03-01,-0.0250389724519973
728,2011-03-02,-0.0271973293768697
729,2011-03-03,-0.0268373326544651
730,2011-03-04,-0.0262616486514647
731,2011-03-07,-0.0258439392387383
732,2011-03-08,-0.0259043108122974
733,2011-03-09,-0.0251928349472645
734,2011-03-10,-0.0245346981111591
735,2011-03-11,-0.0283512403876545
736,2011-03-14,-0.0275073422473773
737,2011-03-15,-0.0268579495453416
738,2011-03-16,-0.0279111877228881
739,2011-03-17,-0.0301864317401057
740,2011-03-18,-0.029314397272746
741,2011-03-21,-0.0284375959179869
742,2011-03-22,-0.027708215858659
743,2011-03-23,-0.0271336517521574
744,2011-03-24,-0.0265517283794912
745,2011-03-25,-0.0259098853298573
746,2011-03-28,-0.0253771895011869
747,2011-03-29,-0.0248761918543891
748,2011-03-30,-0.0244122834231362
749,2011-03-31,-0.0239680266004454
750,2011-04-01,-0.0234222269667155
751,2011-04-04,-0.0228223744040968
752,2011-04-05,-0.0223264291491777
753,2011-04-06,-0.0219652088906023
754,2011-04-07,-0.0216030424921149
755,2011-04-08,-0.0211792534772842
756,2011-04-11,-0.0220728706060046
757,2011-04-12,-0.0223383321152177
758,2011-04-13,-0.0225626478056574
759,2011-04-14,-0.0222503651286646
760,2011-04-15,-0.0220087294596089
761,2011-04-18,-0.021731637105062
762,2011-04-19,-0.0221183193223023
763,2011-04-20,-0.0218438474975195
764,2011-04-21,-0.021760028744184
765,2011-04-25,-0.0216493321783561
766,2011-04-26,-0.021504158261592
767,2011-04-27,-0.0214362815571644
768,2011-04-28,-0.0212892022210933
769,2011-04-29,-0.0211833726381029
770,2011-05-02,-0.0210440289224419
771,2011-05-03,-0.0211461921852602
772,2011-05-04,-0.021118916274201
773,2011-05-05,-0.0211284466114051
774,2011-05-06,-0.0212658734758839
775,2011-05-09,-0.0212081922081056
776,2011-05-10,-0.0215973508477224
777,2011-05-11,-0.0213278614108514
778,2011-05-12,-0.021537815174507
779,2011-05-13,-0.0213429584233272
780,2011-05-16,-0.0224252963916399
781,2011-05-17,-0.0226516565479395
782,2011-05-18,-0.0224389828434833
783,2011-05-19,-0.0223352223886627
784,2011-05-20,-0.0221423302575192
785,2011-05-23,-0.0221470036898683
786,2011-05-24,-0.0221912338776846
787,2011-05-25,-0.0220097015310875
788,2011-05-26,-0.0218870217624691
789,2011-05-27,-0.0221779534757175
790,2011-05-31,-0.0228040008904191
791,2011-06-01,-0.022130838459276
792,2011-06-02,-0.0227933928874061
793,2011-06-03,-0.022646154898506
794,2011-06-06,-0.0229038274289316
795,2011-06-07,-0.0234601789336259
796,2011-06-08,-0.0230860986540563
797,2011-06-09,-0.0229294113425992
798,2011-06-10,-0.022917171545412
799,2011-06-13,-0.0232313182143475
800,2011-06-14,-0.022888101110158
801,2011-06-15,-0.0241283565968986
802,2011-06-16,-0.024123021326861
803,2011-06-17,-0.0235853639562498
804,2011-06-20,-0.0229578412842144
805,2011-06-21,-0.0226798436514877
806,2011-06-22,-0.0227309874111678
807,2011-06-23,-0.0225771729974006
808,2011-06-24,-0.0226266100344054
809,2011-06-27,-0.0230060489734853
810,2011-06-28,-0.0227514880846574
811,2011-06-29,-0.0228302034810437
812,2011-06-30,-0.0226950863089333
813,2011-07-01,-0.0225495879151628
814,2011-07-05,-0.0223760950589866
815,2011-07-06,-0.0222341491113651
816,2011-07-07,-0.0218688075994528
817,2011-07-08,-0.0219140918874237
818,2011-07-11,-0.0219074347169092
819,2011-07-12,-0.0226924348430713
820,2011-07-13,-0.0226269774839682
821,2011-07-14,-0.0223515546187738
822,2011-07-15,-0.0222091057803136
823,2011-07-18,-0.0220642273578726
824,2011-07-19,-0.0219926162477337
825,2011-07-20,-0.0218517231683863
826,2011-07-21,-0.0217329161007859
827,2011-07-22,-0.02164569377268
828,2011-07-25,-0.0215691423974231
829,2011-07-26,-0.0215260779926373
830,2011-07-27,-0.0215199010243095
831,2011-07-28,-0.0233355635097839
832,2011-07-29,-0.0230111437360179
833,2011-08-01,-0.0227746658944325
834,2011-08-02,-0.0225124186350622
835,2011-08-03,-0.0229765333647445
836,2011-08-04,-0.0197423402916248
837,2011-08-05,-0.0310609424605528
838,2011-08-08,-0.0297393917715276
839,2011-08-09,-0.0601048673770236
840,2011-08-10,-0.0561777558065224
841,2011-08-11,-0.0605812065287566
842,2011-08-12,-0.0537401012753084
843,2011-08-15,-0.0465889969132048
844,2011-08-16,-0.0415569412563692
845,2011-08-17,-0.0374908315116329
846,2011-08-18,-0.0316499660931011
847,2011-08-19,-0.047705603285077
848,2011-08-22,-0.0457209733636014
849,2011-08-23,-0.0408156962863617
850,2011-08-24,-0.0378632114322618
851,2011-08-25,-0.0336938473699445
852,2011-08-26,-0.0337476412821202
853,2011-08-29,-0.0317821959947725
854,2011-08-30,-0.0304830540039108
855,2011-08-31,-0.0277830297832542
856,2011-09-01,-0.0247566132296703
857,2011-09-02,-0.0243799808632696
858,2011-09-06,-0.0286354461637849
859,2011-09-07,-0.0271666584841306
860,2011-09-08,-0.0262634397618147
861,2011-09-09,-0.0248387126174157
862,2011-09-12,-0.0312860289206482
863,2011-09-13,-0.0294865259069016
864,2011-09-14,-0.027907174841272
865,2011-09-15,-0.0267312113909249
866,2011-09-16,-0.0256142835081185
867,2011-09-19,-0.0243379429829267
868,2011-09-20,-0.0238589359594078
869,2011-09-21,-0.023221320244338
870,2011-09-22,-0.0307787907413173
871,2011-09-23,-0.0394857514631469
872,2011-09-26,-0.036672092009824
873,2011-09-27,-0.0345912142624066
874,2011-09-28,-0.0325912864969578
875,2011-09-29,-0.0353657156439417
876,2011-09-30,-0.0333266065627107
877,2011-10-03,-0.0375592699725782
878,2011-10-04,-0.0402407277069125
879,2011-10-05,-0.0377937725659374
880,2011-10-06,-0.0355710752040841
881,2011-10-07,-0.0335148209623047
882,2011-10-10,-0.0328475697788515
883,2011-10-11,-0.0314985357371504
884,2011-10-12,-0.0295584579452282
885,2011-10-13,-0.0278573634596436
