,GARCH11_VaR_99,GJR_GARCH_VaR_99,Copula_VaR_99,EVT_VaR_99
2016-09-08,-0.008541712895459845,-0.008485837403556497,-0.020777084902748173,-0.03135340984511445
2016-09-09,-0.008946945856872564,-0.009061037992464674,-0.020777084902748173,-0.03135340984511445
2016-09-12,-0.028363718154477555,-0.0313622239581989,-0.020777084902748173,-0.03135340984511445
2016-09-13,-0.027811649824624037,-0.02828774007071991,-0.020777084902748173,-0.03135340984511445
2016-09-14,-0.02764274848311274,-0.028677510514319663,-0.020777084902748173,-0.03135340984511445
2016-09-15,-0.02485512297075627,-0.025730358607605967,-0.020777084902748173,-0.03135340984511445
2016-09-16,-0.025670226820140134,-0.02341412956216298,-0.020777084902748173,-0.03135340984511445
2016-09-19,-0.023070266541625067,-0.0214661394942859,-0.020777084902748173,-0.03135340984511445
2016-09-20,-0.021524522574083473,-0.020748412169849857,-0.020777084902748173,-0.03135340984511445
2016-09-21,-0.019207962100570533,-0.018605343877565027,-0.020777084902748173,-0.03135340984511445
2016-09-22,-0.02091958519507515,-0.01811398304547701,-0.020777084902748173,-0.03135340984511445
2016-09-23,-0.01860007611942132,-0.015954247439126473,-0.020777084902748173,-0.03135340984511445
2016-09-26,-0.017261129892672315,-0.015643548753907555,-0.020777084902748173,-0.03135340984511445
2016-09-27,-0.016474783608466617,-0.015854991358403105,-0.020777084902748173,-0.03135340984511445
2016-09-28,-0.016204196199389283,-0.014536284480634563,-0.020777084902748173,-0.03135340984511445
2016-09-29,-0.015493201861030946,-0.013419536481876855,-0.020777084902748173,-0.03135340984511445
2016-09-30,-0.015708830465707622,-0.014429353253221444,-0.020777084902748173,-0.03135340984511445
2016-10-03,-0.014992625043046147,-0.01333521087755114,-0.020777084902748173,-0.03135340984511445
2016-10-04,-0.014094855591930794,-0.01261500329007243,-0.020777084902748173,-0.03135340984511445
2016-10-05,-0.014236660958636314,-0.01353276557324495,-0.020777084902748173,-0.03135340984511445
2016-10-06,-0.013410873404301409,-0.012600154510106348,-0.020777084902748173,-0.03135340984511445
2016-10-07,-0.012684234914319581,-0.01206582532892912,-0.020777084902748173,-0.03135340984511445
2016-10-10,-0.012078575273396256,-0.011657759901335506,-0.020777084902748173,-0.03135340984511445
2016-10-11,-0.01195088986011233,-0.011146789922477751,-0.020777084902748173,-0.03135340984511445
2016-10-12,-0.013293649805120699,-0.013141046682972298,-0.020777084902748173,-0.03135340984511445
2016-10-13,-0.012366180508418404,-0.012422221940965976,-0.020777084902748173,-0.03135340984511445
2016-10-14,-0.01246277481197266,-0.012739031287977815,-0.020777084902748173,-0.03135340984511445
2016-10-17,-0.011651010048547817,-0.012040976613309504,-0.020777084902748173,-0.03135340984511445
2016-10-18,-0.01126939396649873,-0.011729544480814437,-0.020777084902748173,-0.03135340984511445
2016-10-19,-0.011681742348016767,-0.01114327650144096,-0.020777084902748173,-0.03135340984511445
2016-10-20,-0.011076979277318393,-0.010568824207741466,-0.020777084902748173,-0.03135340984511445
2016-10-21,-0.010379578936834007,-0.010052495742026988,-0.020777084902748173,-0.03135340984511445
2016-10-24,-0.010107153681313472,-0.0095530076970678,-0.020777084902748173,-0.03135340984511445
2016-10-25,-0.011773233367789697,-0.009229430703169983,-0.020777084902748173,-0.03135340984511445
2016-10-26,-0.010966614279964051,-0.008829819181718717,-0.020777084902748173,-0.03135340984511445
2016-10-27,-0.011057826790955193,-0.009476937056136824,-0.020777084902748173,-0.03135340984511445
2016-10-28,-0.012405000868769752,-0.011569025304170748,-0.020777084902748173,-0.03135340984511445
2016-10-31,-0.01172362294480151,-0.011130968506435801,-0.020777084902748173,-0.03135340984511445
2016-11-01,-0.01099949274503115,-0.010593661426938595,-0.020777084902748173,-0.03135340984511445
2016-11-02,-0.01282218978353772,-0.012936718521507044,-0.020777084902748173,-0.03135340984511445
2016-11-03,-0.012889865965322265,-0.013232228116456283,-0.020777084902748173,-0.03135340984511445
2016-11-04,-0.013095157032527593,-0.013652080478799011,-0.020777084902748173,-0.03135340984511445
2016-11-07,-0.012596119657404642,-0.013243660689599344,-0.020777084902748173,-0.03135340984511445
2016-11-08,-0.021595013883504943,-0.012570958607928708,-0.020777084902748173,-0.03135340984511445
2016-11-09,-0.019294426460206533,-0.011857974810510772,-0.020777084902748173,-0.03135340984511445
2016-11-10,-0.017504032204990933,-0.011224759330114522,-0.020777084902748173,-0.03135340984511445
2016-11-11,-0.01714877702075707,-0.012603521070256911,-0.020777084902748173,-0.03135340984511445
2016-11-14,-0.024192922642540093,-0.01191612789103674,-0.020777084902748173,-0.03135340984511445
2016-11-15,-0.02255066438601075,-0.013151742868384162,-0.020777084902748173,-0.03135340984511445
2016-11-16,-0.02356208922252102,-0.012339042832718675,-0.020777084902748173,-0.03135340984511445
2016-11-17,-0.02193442947666809,-0.011598034709321069,-0.020777084902748173,-0.03135340984511445
2016-11-18,-0.019857251215178763,-0.010949585598382341,-0.020777084902748173,-0.03135340984511445
2016-11-21,-0.01813335762306384,-0.010548984163826255,-0.020777084902748173,-0.03135340984511445
2016-11-22,-0.017679038262382447,-0.01005326772818777,-0.020777084902748173,-0.03135340984511445
2016-11-23,-0.01640544270238933,-0.009592038140225967,-0.020777084902748173,-0.03135340984511445
2016-11-25,-0.015412751435420334,-0.00967424185205637,-0.020777084902748173,-0.03135340984511445
2016-11-28,-0.014227903298634397,-0.009239066146151838,-0.020777084902748173,-0.03135340984511445
2016-11-29,-0.01340129176704353,-0.009242402784912037,-0.020777084902748173,-0.03135340984511445
2016-11-30,-0.01252635971041731,-0.009048813972961601,-0.020777084902748173,-0.03135340984511445
2016-12-01,-0.011867775971353838,-0.008972360924094555,-0.020777084902748173,-0.03135340984511445
2016-12-02,-0.013458314969993923,-0.012013511708830823,-0.020777084902748173,-0.03135340984511445
2016-12-05,-0.012723166018847678,-0.011319421528411472,-0.020777084902748173,-0.03135340984511445
2016-12-06,-0.013020666468396117,-0.01074331218716722,-0.020777084902748173,-0.03135340984511445
2016-12-07,-0.01237226677086909,-0.010230180901933986,-0.020777084902748173,-0.03135340984511445
2016-12-08,-0.01445076972866291,-0.009775022780603795,-0.020777084902748173,-0.03135340984511445
2016-12-09,-0.013446040226849301,-0.009372344336305802,-0.020777084902748173,-0.03135340984511445
2016-12-12,-0.012600735367685587,-0.008953044935100319,-0.020777084902748173,-0.03135340984511445
2016-12-13,-0.012464515569807821,-0.009681283399061182,-0.020777084902748173,-0.03135340984511445
2016-12-14,-0.012856913168028509,-0.009248915535468923,-0.020777084902748173,-0.03135340984511445
2016-12-15,-0.012187444904300859,-0.009027140632466379,-0.020777084902748173,-0.03135340984511445
2016-12-16,-0.011795681455982789,-0.008648308201274138,-0.020777084902748173,-0.03135340984511445
2016-12-19,-0.011173402267236237,-0.008346654381150074,-0.020777084902748173,-0.03135340984511445
2016-12-20,-0.011737019991750497,-0.00819234186249571,-0.020777084902748173,-0.03135340984511445
2016-12-21,-0.011560003504386107,-0.007932107292499692,-0.020777084902748173,-0.03135340984511445
2016-12-22,-0.010797486130222547,-0.007574557697233614,-0.020777084902748173,-0.03135340984511445
2016-12-23,-0.010244699814222602,-0.007274153595461162,-0.020777084902748173,-0.03135340984511445
2016-12-27,-0.009657260190428084,-0.006946177278497176,-0.020777084902748173,-0.03135340984511445
2016-12-28,-0.010526970916350502,-0.006973669474778393,-0.020777084902748173,-0.03135340984511445
2016-12-29,-0.013066933540076863,-0.013906650128615649,-0.020777084902748173,-0.03135340984511445
2016-12-30,-0.011812592602741014,-0.012806810472180115,-0.020777084902748173,-0.03135340984511445
2017-01-03,-0.01249188551602307,-0.014817206898700154,-0.020777084902748173,-0.03135340984511445
2017-01-04,-0.011354977625979236,-0.013612873204968194,-0.020777084902748173,-0.03135340984511445
2017-01-05,-0.010284309599986417,-0.012685483800773913,-0.020777084902748173,-0.03135340984511445
2017-01-06,-0.009846610875324693,-0.012108172392763943,-0.020777084902748173,-0.03135340984511445
2017-01-09,-0.00949310788990978,-0.011882405380617252,-0.020777084902748173,-0.03135340984511445
2017-01-10,-0.009199233779956894,-0.011265427881003352,-0.020777084902748173,-0.03135340984511445
2017-01-11,-0.008894670691673495,-0.010861781402946462,-0.020777084902748173,-0.03135340984511445
2017-01-12,-0.008632945710825514,-0.010380360887262942,-0.020777084902748173,-0.03135340984511445
2017-01-13,-0.00915787372834845,-0.011307652002218175,-0.020777084902748173,-0.03135340984511445
2017-01-17,-0.008791621442291807,-0.010791635576437694,-0.020777084902748173,-0.03135340984511445
2017-01-18,-0.009046702979803594,-0.011363707192953402,-0.020777084902748173,-0.03135340984511445
2017-01-19,-0.008683458006945047,-0.010798188314415435,-0.020777084902748173,-0.03135340984511445
2017-01-20,-0.008517839740281901,-0.010507307994743215,-0.020777084902748173,-0.03135340984511445
2017-01-23,-0.008346889714566348,-0.010234336987214298,-0.020777084902748173,-0.03135340984511445
2017-01-24,-0.008209581869721335,-0.010038720178899401,-0.020777084902748173,-0.03135340984511445
2017-01-25,-0.008592940768484093,-0.00965242100693167,-0.020777084902748173,-0.03135340984511445
2017-01-26,-0.008682147624424307,-0.00933901922499223,-0.020777084902748173,-0.03135340984511445
2017-01-27,-0.008514926731188498,-0.009076097874184496,-0.020777084902748173,-0.03135340984511445
2017-01-30,-0.008343301355219102,-0.008853611071384352,-0.020777084902748173,-0.03135340984511445
2017-01-31,-0.010394264143234742,-0.011048672410116065,-0.020777084902748173,-0.03135340984511445
2017-02-01,-0.010065764881438892,-0.011049930062506805,-0.020777084902748173,-0.03135340984511445
2017-02-02,-0.011823496704004231,-0.012246474605209529,-0.020777084902748173,-0.03135340984511445
2017-02-03,-0.010529670459472175,-0.011148670130893905,-0.020777084902748173,-0.03135340984511445
2017-02-06,-0.009766618511560179,-0.010173322938257585,-0.020777084902748173,-0.03135340984511445
2017-02-07,-0.009124768098944908,-0.009997284520579738,-0.020777084902748173,-0.03135340984511445
2017-02-08,-0.008769392256179998,-0.009529450019122995,-0.020777084902748173,-0.03135340984511445
2017-02-09,-0.008488847195137934,-0.009226246034845923,-0.020777084902748173,-0.03135340984511445
2017-02-10,-0.008287294392328289,-0.00894462610371509,-0.020777084902748173,-0.03135340984511445
2017-02-13,-0.008188319730417625,-0.008770715040214075,-0.020777084902748173,-0.03135340984511445
2017-02-14,-0.008069327631906192,-0.00916290947589988,-0.020777084902748173,-0.03135340984511445
2017-02-15,-0.008330111913533705,-0.009023476878631035,-0.020777084902748173,-0.03135340984511445
2017-02-16,-0.008210622804879115,-0.008874071894170742,-0.020777084902748173,-0.03135340984511445
2017-02-17,-0.008370630184128933,-0.009036695551940808,-0.020777084902748173,-0.03135340984511445
2017-02-21,-0.008151784265229356,-0.00867852300528713,-0.020777084902748173,-0.03135340984511445
2017-02-22,-0.009003419746082224,-0.008506898716052171,-0.020777084902748173,-0.03135340984511445
2017-02-23,-0.008928680164651325,-0.009030753777645674,-0.020777084902748173,-0.03135340984511445
2017-02-24,-0.010428226998296907,-0.01282483069014672,-0.020777084902748173,-0.03135340984511445
2017-02-27,-0.009739609769331359,-0.011552594696316578,-0.020777084902748173,-0.03135340984511445
2017-02-28,-0.0092566738145058,-0.010775132983558602,-0.020777084902748173,-0.03135340984511445
2017-03-01,-0.009371818573561078,-0.011125689401484479,-0.020777084902748173,-0.03135340984511445
2017-03-02,-0.011691857091469367,-0.010733414312125463,-0.020777084902748173,-0.03135340984511445
2017-03-03,-0.01336546782142463,-0.015112045863063877,-0.020777084902748173,-0.03135340984511445
2017-03-06,-0.011533899992992052,-0.01324776662095668,-0.020777084902748173,-0.03135340984511445
2017-03-07,-0.010839889410540135,-0.012864572975137793,-0.020777084902748173,-0.03135340984511445
2017-03-08,-0.010193113012783566,-0.012234483823700994,-0.020777084902748173,-0.03135340984511445
2017-03-09,-0.0100358503352386,-0.012300604336270605,-0.020777084902748173,-0.03135340984511445
2017-03-10,-0.009486924661673755,-0.01158827975764173,-0.020777084902748173,-0.03135340984511445
2017-03-13,-0.00907132164703236,-0.010804281402895485,-0.020777084902748173,-0.03135340984511445
2017-03-14,-0.00865887302025484,-0.010064014828472597,-0.020777084902748173,-0.03135340984511445
2017-03-15,-0.008858661615361418,-0.01028062200381967,-0.020777084902748173,-0.03135340984511445
2017-03-16,-0.010404334215896973,-0.00986417839404116,-0.020777084902748173,-0.03135340984511445
2017-03-17,-0.009632468662752781,-0.00950585781762777,-0.020777084902748173,-0.03135340984511445
2017-03-20,-0.0090722726614091,-0.009132550909640037,-0.020777084902748173,-0.03135340984511445
2017-03-21,-0.008834180207023794,-0.008861963566078384,-0.020777084902748173,-0.03135340984511445
2017-03-22,-0.01368263519359699,-0.016455143445287618,-0.020777084902748173,-0.03135340984511445
2017-03-23,-0.012851475715440087,-0.015028224118193005,-0.020777084902748173,-0.03135340984511445
2017-03-24,-0.011830182416870507,-0.014124795311966035,-0.020777084902748173,-0.03135340984511445
2017-03-27,-0.010920252466809265,-0.013084167359375001,-0.020777084902748173,-0.03135340984511445
2017-03-28,-0.010296570636309125,-0.012274308270913437,-0.020777084902748173,-0.03135340984511445
2017-03-29,-0.010651771045190914,-0.011683003615153594,-0.020777084902748173,-0.03135340984511445
2017-03-30,-0.010208797398867271,-0.011160590570678605,-0.020777084902748173,-0.03135340984511445
2017-03-31,-0.009964697827926562,-0.010729950861254106,-0.020777084902748173,-0.03135340984511445
2017-04-03,-0.009896753616877627,-0.010762823007406394,-0.020777084902748173,-0.03135340984511445
2017-04-04,-0.009593508966547436,-0.010414791465413914,-0.020777084902748173,-0.03135340984511445
2017-04-05,-0.010226558979755883,-0.011330893122106889,-0.020777084902748173,-0.03135340984511445
2017-04-06,-0.010372378202288294,-0.011679927810537585,-0.020777084902748173,-0.03135340984511445
2017-04-07,-0.009934434099730043,-0.011148268589914566,-0.020777084902748173,-0.03135340984511445
2017-04-10,-0.009708116789042298,-0.010849788904739217,-0.020777084902748173,-0.03135340984511445
2017-04-11,-0.0096686868658325,-0.010736736466258686,-0.020777084902748173,-0.03135340984511445
2017-04-12,-0.009395789192511467,-0.010324026908229426,-0.020777084902748173,-0.03135340984511445
2017-04-13,-0.009607772033776234,-0.010359118631648831,-0.020777084902748173,-0.03135340984511445
2017-04-17,-0.010921447159698975,-0.012162268522013572,-0.020777084902748173,-0.03135340984511445
2017-04-18,-0.011750414397982389,-0.01184021909674501,-0.020777084902748173,-0.03135340984511445
2017-04-19,-0.01083314016168315,-0.011316931351103985,-0.020777084902748173,-0.03135340984511445
2017-04-20,-0.010594100852092527,-0.011461772504109225,-0.020777084902748173,-0.03135340984511445
2017-04-21,-0.011167603821605815,-0.011188171609702518,-0.020777084902748173,-0.03135340984511445
2017-04-24,-0.010574096437737693,-0.01111111992882122,-0.020777084902748173,-0.03135340984511445
2017-04-25,-0.011615020683967796,-0.010966482750591545,-0.020777084902748173,-0.03135340984511445
2017-04-26,-0.010533312903978478,-0.010547721557333946,-0.020777084902748173,-0.03135340984511445
2017-04-27,-0.009885649741607147,-0.010387069755404876,-0.020777084902748173,-0.03135340984511445
2017-04-28,-0.009395968610380868,-0.010077399075205709,-0.020777084902748173,-0.03135340984511445
2017-05-01,-0.009228603495827119,-0.010100166426232701,-0.020777084902748173,-0.03135340984511445
2017-05-02,-0.009353134738261156,-0.009924552408796397,-0.020777084902748173,-0.03135340984511445
2017-05-03,-0.009453099052976376,-0.01038618583522043,-0.020777084902748173,-0.03135340984511445
2017-05-04,-0.009088897953048663,-0.009989519380717389,-0.020777084902748173,-0.03135340984511445
2017-05-05,-0.010073347725291549,-0.011630965285237743,-0.020777084902748173,-0.03135340984511445
2017-05-08,-0.00982676296806249,-0.010947421275686294,-0.020777084902748173,-0.03135340984511445
2017-05-09,-0.009345473906730403,-0.010411195599937884,-0.020777084902748173,-0.03135340984511445
2017-05-10,-0.00908364718198389,-0.010069676999564037,-0.020777084902748173,-0.03135340984511445
2017-05-11,-0.01536096505916133,-0.011855502747187281,-0.020777084902748173,-0.03135340984511445
2017-05-12,-0.013210428841173433,-0.010911106372446687,-0.020777084902748173,-0.03135340984511445
2017-05-15,-0.011638313618167466,-0.010320543497081197,-0.020777084902748173,-0.03135340984511445
2017-05-16,-0.0112249425928062,-0.010129738410498627,-0.020777084902748173,-0.03135340984511445
2017-05-17,-0.010411257840479528,-0.009894018741690342,-0.020777084902748173,-0.03135340984511445
2017-05-18,-0.026871934028541388,-0.03502094111400613,-0.020777084902748173,-0.03135340984511445
2017-05-19,-0.023327902412407075,-0.029380693218748435,-0.020777084902748173,-0.03135340984511445
2017-05-22,-0.02133440623904781,-0.025657034463787674,-0.020777084902748173,-0.03135340984511445
2017-05-23,-0.019082081939915653,-0.022332661589067528,-0.020777084902748173,-0.03135340984511445
2017-05-24,-0.016693565857828073,-0.017905927439738043,-0.020777084902748173,-0.03135340984511445
2017-05-25,-0.01522911388497464,-0.015426990743435112,-0.020777084902748173,-0.03135340984511445
2017-05-26,-0.014307293704314751,-0.014989011786102714,-0.020777084902748173,-0.03135340984511445
2017-05-30,-0.014175547326916515,-0.014746773051862469,-0.020777084902748173,-0.03135340984511445
2017-05-31,-0.0137699093384124,-0.014681672704659027,-0.020777084902748173,-0.03135340984511445
2017-06-01,-0.014325553956069116,-0.01627572193178819,-0.020777084902748173,-0.03135340984511445
2017-06-02,-0.014477046211004766,-0.015402586019885721,-0.020777084902748173,-0.03135340984511445
2017-06-05,-0.014524397692450185,-0.01499601449953131,-0.020777084902748173,-0.03135340984511445
2017-06-06,-0.014027409177359933,-0.014680673489891563,-0.020777084902748173,-0.03135340984511445
2017-06-07,-0.013603140628215762,-0.014509329070220857,-0.020777084902748173,-0.03135340984511445
2017-06-08,-0.013303993158262153,-0.01446333414529361,-0.020777084902748173,-0.03135340984511445
2017-06-09,-0.014206619537861185,-0.014675388346185916,-0.020777084902748173,-0.03135340984511445
2017-06-12,-0.01816376311272818,-0.02242910574579713,-0.020777084902748173,-0.03135340984511445
2017-06-13,-0.016021875639860576,-0.018083207499730487,-0.020777084902748173,-0.03135340984511445
2017-06-14,-0.015074755202487388,-0.016212374729834274,-0.020777084902748173,-0.03135340984511445
2017-06-15,-0.014567936252973845,-0.015891837961405607,-0.020777084902748173,-0.03135340984511445
2017-06-16,-0.014042946644852802,-0.015412108410470393,-0.020777084902748173,-0.03135340984511445
2017-06-19,-0.013611762978097009,-0.01498884127562232,-0.020777084902748173,-0.03135340984511445
2017-06-20,-0.015375083218461157,-0.014931121986882769,-0.020777084902748173,-0.03135340984511445
2017-06-21,-0.015318313587635055,-0.01573008652566603,-0.020777084902748173,-0.03135340984511445
2017-06-22,-0.013578220566626258,-0.014024330575249162,-0.020777084902748173,-0.03135340984511445
2017-06-23,-0.012305514105589981,-0.01276064447420552,-0.020777084902748173,-0.03135340984511445
2017-06-26,-0.011433939430264294,-0.011747941699059282,-0.020777084902748173,-0.03135340984511445
2017-06-27,-0.009824487530734349,-0.010266053683822789,-0.020777084902748173,-0.03135340984511445
2017-06-28,-0.012570270431514414,-0.012869384583587743,-0.020777084902748173,-0.03135340984511445
2017-06-29,-0.012701536544191528,-0.012997924305166005,-0.020777084902748173,-0.03135340984511445
2017-06-30,-0.013291244256167518,-0.015456794884850758,-0.020777084902748173,-0.03135340984511445
2017-07-03,-0.012176948081547442,-0.012323272421978478,-0.020777084902748173,-0.03135340984511445
2017-07-05,-0.011550861110308458,-0.011351940770967985,-0.020777084902748173,-0.03135340984511445
2017-07-06,-0.011199019389771046,-0.010741144585493176,-0.020777084902748173,-0.03135340984511445
2017-07-07,-0.012257115772131734,-0.01384951826994535,-0.020777084902748173,-0.03135340984511445
2017-07-10,-0.011735241839913951,-0.011997562502108945,-0.020777084902748173,-0.03135340984511445
2017-07-11,-0.011774962030301392,-0.011979178607389373,-0.020777084902748173,-0.03135340984511445
2017-07-12,-0.011303506829406531,-0.011412580659144522,-0.020777084902748173,-0.03135340984511445
2017-07-13,-0.011927575374982473,-0.011756046466103908,-0.020777084902748173,-0.03135340984511445
2017-07-14,-0.011396421265264583,-0.011231812835150725,-0.020777084902748173,-0.03135340984511445
2017-07-17,-0.011335780282426183,-0.011127762826792757,-0.020777084902748173,-0.03135340984511445
2017-07-18,-0.010913270392889805,-0.010724523245665724,-0.020777084902748173,-0.03135340984511445
2017-07-19,-0.010633735891552835,-0.010466638572255878,-0.020777084902748173,-0.03135340984511445
2017-07-20,-0.010532831003433975,-0.010379061737144932,-0.020777084902748173,-0.03135340984511445
2017-07-21,-0.010343062601379448,-0.010245679033098658,-0.020777084902748173,-0.03135340984511445
2017-07-24,-0.010505694637263772,-0.01059961128872737,-0.020777084902748173,-0.03135340984511445
2017-07-25,-0.010403147697162845,-0.010525881313256047,-0.020777084902748173,-0.03135340984511445
2017-07-26,-0.010254396215321343,-0.01034370107607838,-0.020777084902748173,-0.03135340984511445
2017-07-27,-0.010135096363642822,-0.01021312674972941,-0.020777084902748173,-0.03135340984511445
2017-07-28,-0.010754276048488994,-0.011141813625955805,-0.020777084902748173,-0.03135340984511445
2017-07-31,-0.010489133696021986,-0.010729746007596679,-0.020777084902748173,-0.03135340984511445
2017-08-01,-0.010378957571350622,-0.010590471827354477,-0.020777084902748173,-0.03135340984511445
2017-08-02,-0.010339964894225204,-0.010444709026623809,-0.020777084902748173,-0.03135340984511445
2017-08-03,-0.010324626505444792,-0.01035397185356505,-0.020777084902748173,-0.03135340984511445
2017-08-04,-0.010189334926976552,-0.010237146146220394,-0.020777084902748173,-0.03135340984511445
2017-08-07,-0.01010817702544996,-0.010136289160690324,-0.020777084902748173,-0.03135340984511445
2017-08-08,-0.010109019517857726,-0.010097484772128813,-0.020777084902748173,-0.03135340984511445
2017-08-09,-0.0100713433170483,-0.010097122715944006,-0.020777084902748173,-0.03135340984511445
2017-08-10,-0.010018762747174382,-0.010034064098313505,-0.020777084902748173,-0.03135340984511445
2017-08-11,-0.01583262666803032,-0.017100144564793522,-0.020777084902748173,-0.03135340984511445
2017-08-14,-0.01477276345148716,-0.015628312191533995,-0.020777084902748173,-0.03135340984511445
2017-08-15,-0.016634596266122962,-0.016413608864278874,-0.020777084902748173,-0.03135340984511445
2017-08-16,-0.01499833528609497,-0.01448606738172897,-0.020777084902748173,-0.03135340984511445
2017-08-17,-0.013915440460835869,-0.012862998627175782,-0.020777084902748173,-0.03135340984511445
2017-08-18,-0.016030358071128584,-0.017211033700208166,-0.020777084902748173,-0.03135340984511445
2017-08-21,-0.014583712312168486,-0.015286884921248058,-0.020777084902748173,-0.03135340984511445
2017-08-22,-0.0137512580577017,-0.014227000739004902,-0.020777084902748173,-0.03135340984511445
2017-08-23,-0.014325740138276992,-0.014237102857445113,-0.020777084902748173,-0.03135340984511445
2017-08-24,-0.013398020518462566,-0.013041029605398963,-0.020777084902748173,-0.03135340984511445
2017-08-25,-0.012926025093007866,-0.012496183237254453,-0.020777084902748173,-0.03135340984511445
2017-08-28,-0.012472618482339989,-0.012193443674559337,-0.020777084902748173,-0.03135340984511445
2017-08-29,-0.0122038636332674,-0.012049426774166545,-0.020777084902748173,-0.03135340984511445
2017-08-30,-0.01198292327172045,-0.011961716353171337,-0.020777084902748173,-0.03135340984511445
2017-08-31,-0.012043458325622041,-0.011965098054416772,-0.020777084902748173,-0.03135340984511445
2017-09-01,-0.012075727926851274,-0.01206662996165556,-0.020777084902748173,-0.03135340984511445
2017-09-05,-0.012077025623065068,-0.01216082170387185,-0.020777084902748173,-0.03135340984511445
2017-09-06,-0.012079512724393868,-0.012211737938782745,-0.020777084902748173,-0.03135340984511445
2017-09-07,-0.011844324517215359,-0.011883171748388361,-0.020777084902748173,-0.03135340984511445
2017-09-08,-0.011587115836144371,-0.01159075019366168,-0.020777084902748173,-0.03135340984511445
2017-09-11,-0.011417930590067269,-0.011417966455114656,-0.020777084902748173,-0.03135340984511445
2017-09-12,-0.011188272389747364,-0.011056251823595783,-0.020777084902748173,-0.03135340984511445
2017-09-13,-0.01094473030291347,-0.010972488288502707,-0.020777084902748173,-0.03135340984511445
2017-09-14,-0.010749751233564605,-0.01075537960256375,-0.020777084902748173,-0.03135340984511445
2017-09-15,-0.010620750246622715,-0.010626072714914891,-0.020777084902748173,-0.03135340984511445
2017-09-18,-0.01089558969971047,-0.010828525054596118,-0.020777084902748173,-0.03135340984511445
2017-09-19,-0.010854717111934037,-0.010810000951054107,-0.020777084902748173,-0.03135340984511445
2017-09-20,-0.01065215023359596,-0.010616003499853748,-0.020777084902748173,-0.03135340984511445
2017-09-21,-0.010552669836824895,-0.010526385499076403,-0.020777084902748173,-0.03135340984511445
2017-09-22,-0.01073934930940336,-0.010905657843353695,-0.020777084902748173,-0.03135340984511445
2017-09-25,-0.010580971961026215,-0.010682202290842066,-0.020777084902748173,-0.03135340984511445
2017-09-26,-0.01066317756729484,-0.010816989831108959,-0.020777084902748173,-0.03135340984511445
2017-09-27,-0.010530423622028398,-0.010587798095138875,-0.020777084902748173,-0.03135340984511445
2017-09-28,-0.010463635524278161,-0.01051430315753283,-0.020777084902748173,-0.03135340984511445
2017-09-29,-0.0104160815221699,-0.010480418412808903,-0.020777084902748173,-0.03135340984511445
2017-10-02,-0.010423122041060728,-0.0104518867289507,-0.020777084902748173,-0.03135340984511445
2017-10-03,-0.010397726883452595,-0.010413393608207795,-0.020777084902748173,-0.03135340984511445
2017-10-04,-0.010336943393524589,-0.010352715660805303,-0.020777084902748173,-0.03135340984511445
2017-10-05,-0.010321019366392641,-0.010371605789975612,-0.020777084902748173,-0.03135340984511445
2017-10-06,-0.010521500879508313,-0.010491371614549105,-0.020777084902748173,-0.03135340984511445
2017-10-09,-0.010452734759324274,-0.010462695403481437,-0.020777084902748173,-0.03135340984511445
2017-10-10,-0.010373500428008608,-0.010397872273543045,-0.020777084902748173,-0.03135340984511445
2017-10-11,-0.0103281155229752,-0.010349793624891494,-0.020777084902748173,-0.03135340984511445
2017-10-12,-0.010238827807080141,-0.010278728323706784,-0.020777084902748173,-0.03135340984511445
2017-10-13,-0.010190684768908918,-0.010257208769338087,-0.020777084902748173,-0.03135340984511445
2017-10-16,-0.010281972178870355,-0.01030337347442149,-0.020777084902748173,-0.03135340984511445
2017-10-17,-0.010690389943188524,-0.010533286670009561,-0.020777084902748173,-0.03135340984511445
2017-10-18,-0.010509092624026694,-0.010439102211129397,-0.020777084902748173,-0.03135340984511445
2017-10-19,-0.010464241289714085,-0.010519238079673024,-0.020777084902748173,-0.03135340984511445
2017-10-20,-0.010666159704313902,-0.010322481410599047,-0.020777084902748173,-0.03135340984511445
2017-10-23,-0.01070355533628095,-0.010313082622296015,-0.020777084902748173,-0.03135340984511445
2017-10-24,-0.010744110268691794,-0.010557748541042435,-0.020777084902748173,-0.03135340984511445
2017-10-25,-0.010740234788111471,-0.010487610954345231,-0.020777084902748173,-0.03135340984511445
2017-10-26,-0.010764806932003976,-0.010649041817922705,-0.020777084902748173,-0.03135340984511445
2017-10-27,-0.010771007278030358,-0.010621673663500761,-0.020777084902748173,-0.03135340984511445
2017-10-30,-0.010779958839588455,-0.010670885008410144,-0.020777084902748173,-0.03135340984511445
2017-10-31,-0.010785399054661115,-0.01063052358168984,-0.020777084902748173,-0.03135340984511445
2017-11-01,-0.01079036043371336,-0.010576811889711482,-0.020777084902748173,-0.03135340984511445
2017-11-02,-0.010791865040994414,-0.010558867665740542,-0.020777084902748173,-0.03135340984511445
2017-11-03,-0.010794464455165192,-0.010509122922971587,-0.020777084902748173,-0.03135340984511445
2017-11-06,-0.010797328354440128,-0.010535229966980883,-0.020777084902748173,-0.03135340984511445
2017-11-07,-0.010799164258930467,-0.010503752919668069,-0.020777084902748173,-0.03135340984511445
2017-11-08,-0.010796395070798598,-0.010499870162878311,-0.020777084902748173,-0.03135340984511445
