Date,Regime 1 (Nervous),Regime 2 (Volatile),Regime 0 (Calm),Regime 3 (Crisis),StressFactor
2015-05-26,1.5371339058293058e-05,8.80142766870307e-10,0.9999846277804968,3.1171129593751644e-18,1.6911100104354873e-06
2015-05-27,1.5244097672879364e-05,5.229479909556049e-10,0.9999847553770121,6.323810045580387e-18,1.6768919204913684e-06
2015-05-28,8.700109401255385e-06,3.376559246207775e-10,0.9999912995495975,2.3433397896752577e-18,9.57060108836675e-07
2015-05-29,1.2356871278114153e-05,3.3668781636786524e-10,0.9999876427936658,1.3553219828775973e-18,1.3592345425801098e-06
2015-06-01,7.81345553443129e-06,2.809383684043014e-10,0.9999921862632302,1.567763590537126e-18,8.595093000844618e-07
2015-06-02,1.112946033192094e-05,3.390931542364009e-10,0.9999888702041972,1.1044582004967758e-18,1.2242439280293778e-06
2015-06-03,8.214378571431e-06,2.637979510820292e-10,0.9999917853611786,9.821185741000608e-19,9.035925491897951e-07
2015-06-04,8.556494652103187e-06,1.8981027171011377e-10,0.9999914433140035,1.042715793892175e-18,9.411725006368336e-07
2015-06-05,5.55348060023033e-06,2.503419497494037e-10,0.9999944462696991,8.871525318152365e-19,6.109353750691947e-07
2015-06-08,1.0430853078456855e-05,2.7307546719261046e-10,0.9999895688704951,6.870918134699576e-19,1.1473688801303997e-06
2015-06-09,5.149420625560938e-06,1.3896873043339496e-10,0.9999948504397057,7.159804758915622e-19,5.664265548357589e-07
2015-06-10,5.621594734267893e-06,1.364899172174707e-10,0.9999943782689793,8.530762259812995e-19,6.183552735079078e-07
2015-06-11,4.516986499829719e-06,2.7142751461709893e-10,0.999995482739194,1.0841029509768268e-18,4.969537342371992e-07
2015-06-12,1.1384900507263766e-05,3.895364383030694e-10,0.9999886147118219,8.0622130836559385e-19,1.2523691673291883e-06
2015-06-15,6.441401852781281e-06,1.4520006783808895e-10,0.9999935584554,9.05217072272234e-19,7.085241004995622e-07
2015-06-16,4.705836369625948e-06,1.221919364379989e-10,0.9999952940381035,5.637918667166241e-19,5.176301107271773e-07
2015-06-17,4.372610067384272e-06,1.5578045655034255e-10,0.999995627231794,6.202820727324331e-19,4.810025409433768e-07
2015-06-18,6.397919888365801e-06,2.416589066365035e-10,0.9999936018416566,6.240783378841654e-19,7.038023734750119e-07
2015-06-19,6.81535454975839e-06,1.6508357733522635e-10,0.9999931844809334,5.892279081401132e-19,7.496643301939233e-07
2015-06-22,4.888569913645351e-06,1.2855903425458052e-10,0.9999951113033047,5.774568480812806e-19,5.377313558674931e-07
2015-06-23,5.444800921017992e-06,1.8232327246520834e-10,0.9999945550155637,4.765772798615564e-19,5.989400122397497e-07
2015-06-24,6.899889748517376e-06,2.0175588920950247e-10,0.9999930999057821,7.370987252559672e-19,7.58984602743217e-07
2015-06-25,5.976470205491867e-06,2.1773786996190116e-10,0.9999940233134456,5.342956830850265e-18,6.574358373406284e-07
2015-06-26,6.597533725079982e-06,1.3851678064524048e-09,0.9999934010847388,5.4474083478160854e-18,7.26473023285273e-07
2015-06-29,4.3294772277667545e-05,1.5256673759312085e-09,0.9999567036998863,4.496540927498573e-18,4.76256724978031e-06
2015-06-30,6.46035781459663e-06,1.2977345924741302e-10,0.9999935395089286,3.5260515961072976e-18,7.105992286789949e-07
2015-07-01,4.792555828155432e-06,1.1577866071706154e-10,0.9999952073309285,3.830618346479454e-19,5.271635998256074e-07
2015-07-02,4.788276110270008e-06,1.4270753321630557e-10,0.9999952115800673,4.3129434959022804e-19,5.26709793420972e-07
2015-07-06,5.9192853879739115e-06,1.930926258786449e-10,0.99999408052396,1.9654181557562717e-18,6.511311323327807e-07
2015-07-07,6.148715499223731e-06,7.249682617200583e-10,0.9999938505614313,2.9048397232918807e-18,6.766975702975054e-07
2015-07-08,2.9184530305558124e-05,1.020375767184386e-09,0.9999708144498882,3.2975106015974933e-18,3.2103892031336158e-06
2015-07-09,7.451823759944754e-06,2.2201187948159093e-10,0.9999925479555983,5.60413272409485e-18,8.196996635883984e-07
2015-07-10,7.738702101381156e-06,3.227972484975953e-10,0.999992260972182,1.202777042262154e-18,8.513140701048877e-07
2015-07-13,9.848546588017748e-06,2.8592578722418615e-10,0.9999901511667544,1.0763173766146328e-18,1.083334172560096e-06
2015-07-14,6.827740663183235e-06,1.6446164783830885e-10,0.9999931720973381,1.0851257356205108e-18,7.510261798528005e-07
2015-07-15,6.5266239136435826e-06,2.437790673700764e-10,0.9999934731307982,7.29908968916476e-19,7.179587251210678e-07
2015-07-16,9.811157939511712e-06,2.947383647863642e-10,0.9999901885502571,1.1922389838035283e-18,1.0792276490486064e-06
2015-07-17,7.392455759503334e-06,2.5839066729789677e-10,0.9999926072833164,1.4598329062534427e-18,8.131931063217823e-07
2015-07-20,9.960687620586612e-06,3.4792787013378667e-10,0.9999900389653233,3.554572117102884e-18,1.0957064472835868e-06
2015-07-21,9.325933532302252e-06,9.620566067770465e-10,0.9999906731025695,5.350569048443244e-18,1.0262804399798307e-06
2015-07-22,3.3491829514490566e-05,1.3025900470245209e-09,0.9999665068687357,9.096599132331206e-18,3.684288040940398e-06
2015-07-23,1.0468346164492304e-05,5.584992652126636e-10,0.9999895310941179,2.0282160758494e-17,1.1516713506743703e-06
2015-07-24,1.9528636210357386e-05,1.241445498727755e-09,0.9999804701234902,5.2463539581267896e-18,2.1485610244305906e-06
2015-07-27,2.009128914984181e-05,7.047707076464883e-10,0.9999799080086931,6.396670108578658e-18,2.2101058181873823e-06
2015-07-28,1.1347290688559908e-05,3.63140703276288e-10,0.9999886523426469,2.5696224796843638e-18,1.2482162466791777e-06
2015-07-29,1.0979426030012202e-05,2.492463429985289e-10,0.999989020327371,1.3361963262217942e-18,1.2076866500232627e-06
2015-07-30,7.417582264447753e-06,2.541489338003129e-10,0.9999925821668967,1.2360912692183587e-18,8.15953890157565e-07
2015-07-31,1.0041420902196798e-05,3.508880126622269e-10,0.9999899582248293,1.04807825532259e-18,1.104587445814638e-06
2015-08-03,9.900566647534423e-06,2.9334856000882857e-10,0.9999900991368953,1.068011251973311e-18,1.0890600543030595e-06
2015-08-04,8.457494596777031e-06,2.1272476880193982e-10,0.9999915422952889,1.0315711001570533e-18,9.302987216721139e-07
2015-08-05,7.135463938592286e-06,2.4523519612708143e-10,0.9999928642901003,1.2657062185867652e-18,7.84920591432838e-07
2015-08-06,9.812129479535062e-06,4.1675294646219334e-10,0.9999901874515983,5.037788904257414e-18,1.0794109928118953e-06
2015-08-07,1.1639865646321466e-05,1.4994272400669307e-09,0.999988358637442,3.4038896228858037e-17,1.281106343888539e-06
2015-08-10,3.680646396642631e-05,5.570583237624565e-09,0.9999631879627547,4.3102702468201695e-17,4.051511162529853e-06
2015-08-11,5.4693638767838055e-05,1.8416472710274975e-09,0.9999453045208674,6.113744074233347e-17,6.016426299040242e-06
2015-08-12,1.4439188960610499e-05,7.939459630256954e-10,0.9999855600204977,1.0492276005339561e-16,1.5885369910052344e-06
2015-08-13,2.572519735359204e-05,5.135506246183324e-09,0.9999742696636278,1.797021846382352e-16,2.8325074638562995e-06
2015-08-14,0.00011559617399116572,3.895279560879952e-08,0.9998843648714839,2.206733562171134e-15,1.2737825388760237e-05
2015-08-17,0.0011923999515062293,4.889426496424806e-07,0.9988071111041475,2.15619892045006e-14,0.0001314480963828433
2015-08-18,0.015101028778422863,7.152256396163362e-06,0.9848918189622184,4.083200473985844e-13,0.0016653130379465054
2015-08-19,0.1484666559051946,0.00011121402399249501,0.851422130057369,1.516001001804678e-11,0.01639826184171087
2015-08-20,0.8064557619786834,0.0014724357472932735,0.19207180160894893,6.63772971484819e-10,0.08961805930696898
2015-08-21,0.9976704156817275,0.0023116854694387105,1.788119917587875e-05,1.7650587768853786e-08,0.11117422963393216
2015-08-24,0.998355994319001,0.001643992632504086,4.1623887567104423e-10,1.2630255717076148e-08,0.1108310395082042
2015-08-25,0.9995439622577768,0.0004526374165284432,3.3964428065836966e-06,3.886006610814307e-09,0.11021480785484238
2015-08-26,0.9997254189150256,0.00027455273337053824,2.562778209965625e-08,2.726964652791165e-09,0.1101231197678169
2015-08-27,0.9998861043096435,0.00011364766968108895,2.4727002136421325e-07,7.508362548489579e-10,0.11003991655618885
2015-08-28,0.9999426436267006,5.561776716595839e-05,1.7382178424427467e-06,3.8784390739968725e-10,0.11000975470732148
2015-08-31,0.9998954082970445,0.00010421479641835909,3.763688699219587e-07,5.384734438531414e-10,0.11003502600892168
2015-09-01,0.999663447527817,0.0003365510551079908,5.7239673279600416e-12,1.4078899049195564e-09,0.11015517036588215
2015-09-02,0.9998330313393055,0.00016680088590773827,1.662801020312821e-07,1.4939093849527642e-09,0.11006740275608931
2015-09-03,0.9998797545609138,0.00012013187526601012,1.1252770681349177e-07,1.034957839122834e-09,0.11004328352541316
2015-09-04,0.9998472892602188,0.00015270572505093923,3.934924314244028e-09,1.0806568014881222e-09,0.11006013399496097
2015-09-08,0.9998518400944509,0.0001481027754583302,5.579423364574498e-08,1.337505296291405e-09,0.1100577491053104
2015-09-09,0.9998313547962205,0.00016864327297433517,1.0243668151175376e-09,9.058025521710076e-10,0.11006837279767386
2015-09-10,0.9999125392910482,8.731667208810102e-05,1.435556623997707e-07,4.824026034179937e-10,0.11002631637246435
2015-09-11,0.9999372112137875,6.267911832288125e-05,1.0938412588371113e-07,2.807566322849556e-10,0.11001358399555805
2015-09-14,0.999940898087873,5.905211432351446e-05,4.958826594704038e-08,2.096078770841392e-10,0.11001171559231529
2015-09-15,0.9999463507832705,5.350103546049087e-05,1.479726290071893e-07,2.0805806386296864e-10,0.11000883523669774
2015-09-16,0.9999389854699069,6.088598134621737e-05,1.2828823194102354e-07,2.5767332323163077e-10,0.11001265496494139
2015-09-17,0.9999149652498631,8.500894235221351e-05,2.5422706413681707e-08,3.8413255284389795e-10,0.11002513633639267
2015-09-18,0.9998947555666178,0.000105238934627458,5.034252810700469e-09,4.6432435556895775e-10,0.11003559619309124
2015-09-21,0.9999230105556998,7.689386296281584e-05,9.517754121877452e-08,4.0025111666588074e-10,0.11002093372948787
2015-09-22,0.9999266936815103,7.329698091581344e-05,9.152142339798664e-09,1.855817195702223e-10,0.11001908365435277
2015-09-23,0.9999674310376205,3.221122061592711e-05,3.5769385418018665e-07,5.113166202217863e-11,0.1099978066323056
2015-09-24,0.9999816904167372,1.4601565449709287e-05,3.708000516270724e-06,1.5293443515044816e-11,0.10998833512393406
2015-09-25,0.9999822625513521,1.364020503169842e-05,4.097234449259829e-06,1.2694921958867373e-11,0.10998779535525766
2015-09-28,0.9999704235023446,2.600201199517597e-05,3.5744763210279316e-06,9.490670955180371e-12,0.10999424306685102
2015-09-29,0.9961598969173604,9.814828149619383e-06,0.003830288251970041,5.817119955284979e-12,0.10956500882701443
2015-09-30,0.987750318666436,9.19241928395406e-06,0.012240488911443928,2.416338072738269e-12,0.1086397231622947
2015-10-01,0.9512250390467833,6.614878223712356e-06,0.04876834607283323,1.471664704194628e-12,0.1046210133687948
2015-10-02,0.8309756028816381,5.810781797885399e-06,0.16901858633794312,9.236558016040312e-13,0.0913953325941491
2015-10-05,0.6573745293186144,3.368712818371822e-06,0.342622101967501,3.508599116613012e-13,0.07230094812121285
2015-10-06,0.35174905364522874,9.875638729687453e-07,0.6482499587927497,6.467171145392357e-14,0.03868640034072622
2015-10-07,0.14224365487651724,2.6415799493660407e-07,0.8577560809635557,1.085952930288484e-14,0.015644292733914777
2015-10-08,0.03892035631806073,6.10998798567675e-08,0.9610795825785579,2.859155697856013e-15,0.0042805455979765
2015-10-09,0.00837740297698706,1.719275716901397e-08,0.9916225798277103,9.408263137837388e-16,0.000921367567907203
2015-10-12,0.0020558268665496365,6.637005322460566e-09,0.997944166499697,2.7058519763628637e-16,0.00022610645611178002
2015-10-13,0.0006274403091645593,3.356443082384799e-09,0.9993725563340349,9.747890861516773e-17,6.900873912808765e-05
2015-10-14,0.000177672615583961,2.1999152527612428e-09,0.9998223251868094,4.829557425730705e-17,1.95420257194248e-05
2015-10-15,7.987756282297649e-05,2.0469907361851867e-09,0.9999201203936918,3.334344486902475e-17,8.786313091406456e-06
2015-10-16,4.0046688883544686e-05,1.497769766298131e-09,0.9999599518139379,2.877475695504667e-17,4.405321667602198e-06
2015-10-19,3.6539915794133226e-05,1.6906583142252075e-09,0.9999634583929045,3.9108519702721993e-17,4.019763497507335e-06
2015-10-20,3.39722710584922e-05,3.3438746117702856e-09,0.9999660243871592,1.256671978190349e-16,3.7384072856360135e-06
2015-10-21,8.464498590580122e-05,1.300762354264927e-08,0.9999153420033593,4.05302709512326e-16,9.317511351118142e-06
2015-10-22,0.00017502245364919353,2.888782158199479e-08,0.9998249486599143,1.7020010525607445e-15,1.9267288761976407e-05
2015-10-23,0.00020311512371449874,1.744038904391706e-08,0.999796867435687,1.6580280507065514e-15,2.2349777629921575e-05
2015-10-26,0.0001393761503498284,6.204790480589269e-09,0.9998606176462462,3.0223070809472357e-16,1.5332645424563304e-05
2015-10-27,0.00010048634028555432,2.9028843342649336e-09,0.9998995107597277,1.2154274479406712e-16,1.1053427633682404e-05
2015-10-28,4.4802985551391964e-05,2.6005150958867205e-09,0.9999551944126234,6.454619855013873e-17,4.929116184725471e-06
2015-10-29,5.0879163890593356e-05,2.0765083961097686e-09,0.9999491187621163,2.3339422800871065e-17,5.597053031788334e-06
2015-10-30,2.655956474909532e-05,9.09830151636194e-10,0.9999734395276727,1.2139231612023153e-17,2.921623052109932e-06
2015-11-02,2.1160170003357238e-05,6.027070337147869e-10,0.9999788392289448,4.843860027892685e-18,2.3275986265291515e-06
2015-11-03,1.262796221042829e-05,3.967585831901998e-10,0.9999873716439408,4.03340135532833e-18,1.3890871064375541e-06
2015-11-04,1.3323767579724104e-05,5.876860046132939e-10,0.999986675642143,6.466385645818523e-18,1.4657323074077737e-06
2015-11-05,1.557135361824613e-05,1.3921938493119246e-09,0.9999844272509317,2.6536232701604543e-17,1.7134288626561819e-06
2015-11-06,3.784386746279374e-05,4.8497947011649825e-09,0.9999621512793594,7.685310458790584e-17,4.165154166392129e-06
2015-11-09,5.6309673012362764e-05,4.31393535457699e-09,0.9999436860157281,1.8142943548003525e-16,6.195709587917505e-06
2015-11-10,4.687288546818926e-05,4.126070032128419e-09,0.99995312299152,3.2219581361472293e-16,5.157722642610223e-06
2015-11-11,7.129298799910184e-05,1.0938433309799287e-08,0.9999286960767028,4.816761934909993e-16,7.847745463233699e-06
2015-11-12,0.0001998922412639221,3.1412320064316065e-08,0.9998000763447421,8.827100685785977e-16,2.2004080362792197e-05
2015-11-13,0.00022519409726218565,1.6642723981500053e-08,0.9997747892627867,1.6971717749766067e-15,2.477754945555244e-05
2015-11-16,0.00014636345071884657,8.470319111573712e-09,0.9998536280795854,1.0181649059855068e-15,1.6102537360152133e-05
2015-11-17,0.00011661033569324136,7.522855784911854e-09,0.9998833821419877,3.1983271039551446e-16,1.2829660239229634e-05
2015-11-18,0.00012227782334747834,7.014554573289981e-09,0.9998777151608818,1.9262247088079417e-16,1.345265864231897e-05
2015-11-19,7.74070939248352e-05,2.7284441551707517e-09,0.9999225901760486,9.93717053517144e-17,8.515035182665089e-06
2015-11-20,5.213286016576679e-05,2.08891472372959e-09,0.999947865048232,2.5772075871671274e-17,5.734943823868418e-06
2015-11-23,4.6234162215823725e-05,1.3591833037685768e-09,0.9999537644755604,2.4262579422173783e-17,5.0857404962973134e-06
2015-11-24,2.190356724283868e-05,1.285637137097096e-09,0.999978095147334,6.045098780377496e-17,2.4097864815808115e-06
2015-11-25,3.761358827884973e-05,5.1501230802846184e-09,0.9999623812637011,1.6813713127372192e-16,4.140016066683381e-06
2015-11-27,9.859885270767816e-05,2.3045840487139503e-08,0.9999013781011217,1.3737491580553394e-15,1.0858467393240674e-05
2015-11-30,0.0005685490182161207,1.7399119623898003e-07,0.9994312769883361,8.511172890202718e-15,6.263877787299642e-05
2015-12-01,0.004819446010915694,1.763368715220984e-06,0.9951787906195179,8.766597693825196e-14,0.0005311539113091297
2015-12-02,0.032527807888424534,1.2415318327967199e-05,0.9674597767904043,9.13763589048617e-13,0.003585230514378115
2015-12-03,0.08546232191879292,2.9275368704011224e-05,0.9145084027050522,7.323790563724441e-12,0.00941760142354407
2015-12-04,0.12572639239595754,2.688024897383121e-05,0.8742467273377901,1.8177275104194665e-11,0.01384439048318306
2015-12-07,0.14592987111456476,1.2067774225877182e-05,0.8540580611041395,7.287629993097454e-12,0.016057107057767542
2015-12-08,0.15795205535251627,6.195501078366931e-06,0.8420417491446622,3.0716171735361005e-12,0.017375639832137094
2015-12-09,0.18010004195389706,9.509149428549326e-06,0.8198904488984302,1.6728136663161837e-12,0.019813579233611524
2015-12-10,0.20912966036582842,1.1473131419539962e-05,0.7908588665007145,3.913743457061939e-12,0.023007522603595062
2015-12-11,0.33745394630492337,7.28678821736354e-05,0.6624731858055183,4.57001465641413e-12,0.037159270123298754
2015-12-14,0.34222525632292156,1.2599196738073795e-05,0.65776214446477,1.40375550752575e-11,0.03764624123829876
2015-12-15,0.35907100942944176,8.638845126167324e-06,0.6409203517258218,3.1271567321789595e-12,0.03949647448382169
2015-12-16,0.41071503703908513,1.940192892603395e-05,0.5892655610276337,3.3528891538812063e-12,0.0451830938756844
2015-12-17,0.5312593737485447,5.957800534919457e-05,0.4686810482396771,9.580047637959098e-12,0.058465891008401036
2015-12-18,0.5584717088560656,2.91150648583877e-05,0.44149917605591943,1.9945101739577215e-11,0.061439638511570284
2015-12-21,0.5538028555247481,8.12341265521965e-06,0.44618902105732927,6.022524568727976e-12,0.060912992472728966
2015-12-22,0.5578250716686032,6.327707133872416e-06,0.44216860062074587,1.6190897566614226e-12,0.0613542348533567
2015-12-23,0.5751510940191714,9.65548361646527e-06,0.4248392504989091,1.3917978642635777e-12,0.06326185772307677
2015-12-24,0.6070720904455513,1.2988443418279047e-05,0.39291492111083204,1.869232842393222e-12,0.06677465653132107
2015-12-28,0.660536582649147,1.9989837072888216e-05,0.3394434275101355,2.573272458374148e-12,0.07265913453945293
2015-12-29,0.7233293221837461,2.281704104676115e-05,0.2766478607671964,4.800310481369783e-12,0.07956692747967738
2015-12-30,0.8435005357354913,4.4408654266885135e-05,0.1564550556027116,5.6906015201617544e-12,0.09279703721961706
2015-12-31,0.9044694789725329,2.9459104516801603e-05,0.09550106191137825,1.1581891659094171e-11,0.09949310237497336
2016-01-04,0.9457398763017162,2.51579812795139e-05,0.05423496570615612,7.917033940208859e-12,0.1040293735498058
2016-01-05,0.9628987924681829,1.559555880036527e-05,0.037085611963262204,1.1577700024304199e-11,0.105910536841815
2016-01-06,0.9960724294393141,4.149813534460324e-05,0.003886072399951599,2.4816512955491632e-11,0.10957525177122394
2016-01-07,0.999932501247572,6.0252651837828206e-05,7.246051770331253e-06,5.024516826419449e-11,0.11001154457197512
2016-01-08,0.999785327849755,1.6785112366644448e-05,0.00019788702170997114,1.3978290420792354e-11,0.10996810782859567
2016-01-11,0.999506682086577,8.90062278900559e-06,0.000484417290116728,3.642342436616702e-12,0.1099325191288387
2016-01-12,0.9995325102724992,9.12265204013453e-06,0.0004583670718696389,4.467149863571852e-12,0.1099354989376179
2016-01-13,0.9999700046452171,2.0767155578428805e-05,9.228193946438025e-06,6.337551448915884e-12,0.10999091519348753
2016-01-14,0.999909384578498,1.2650047848900988e-05,7.7965355328246e-05,1.632245503156683e-11,0.109979159409133
2016-01-15,0.9999714624061439,2.8184529358534336e-05,3.530575855583532e-07,9.518054059628997e-12,0.10999572557704446
2016-01-19,0.9999183677934267,1.0439459854953046e-05,7.119273926822722e-05,6.130979960893038e-12,0.10997876153550247
2016-01-20,0.9998763211351726,8.861552857008932e-06,0.00011481730908469742,2.2358145380775495e-12,0.10997314797819661
2016-01-21,0.9998200568543086,8.003075706030814e-06,0.00017194006361486043,2.8952545272570003e-12,0.10996642177483158
2016-01-22,0.9999625457960304,1.3810392391101386e-05,2.3643802289823816e-05,5.785471522289867e-12,0.10998573356884506
2016-01-25,0.9999816189244893,1.4263492497964923e-05,4.117578141643307e-06,5.62693774555197e-12,0.10998811530886106
2016-01-26,0.999961048504812,1.0124478153210705e-05,2.8827012035639826e-05,6.5690208329287934e-12,0.10998325814519762
2016-01-27,0.9999823883722633,1.522972316685784e-05,2.3818976904268893e-06,4.860411031610575e-12,0.10998880567623416
2016-01-28,0.999954081889137,1.0526564132316541e-05,3.539154006735361e-05,1.0088498985670108e-11,0.10998274402525558
2016-01-29,0.999973256076567,2.6289764728006978e-05,4.541419696479258e-07,1.8914214143321538e-11,0.10999473500233546
2016-02-01,0.9999782208367565,1.990254449562004e-05,1.8765819595995916e-06,3.509017435236774e-11,0.1099912768121714
2016-02-02,0.9999625216262047,3.7462153925427954e-05,1.619234331717143e-08,2.5980995645457142e-11,0.11000055854685037
2016-02-03,0.9999793311825296,1.5465955862769018e-05,5.2028397225208925e-06,2.2129959758496734e-11,0.10998861755766419
2016-02-04,0.9999770509907987,1.8024386963812578e-05,4.924597157031826e-06,2.8199668176950747e-11,0.10998997070132269
2016-02-05,0.9999426343794889,5.736293001660813e-05,2.6376634544988273e-09,5.162549699732855e-11,0.11001084742078278
2016-02-08,0.9999707395315421,2.8985529795020542e-05,2.7490014931650807e-07,3.84731491387736e-11,0.10999614826162593
2016-02-09,0.9999825800903883,1.3849860239288676e-05,3.5700416642036577e-06,1.0816894100836973e-11,0.1099879617124481
2016-02-10,0.9999830409343459,1.0861419571868251e-05,6.097643153496653e-06,5.858300657402436e-12,0.10998613889692128
2016-02-11,0.9999848256034869,1.3249292555613534e-05,1.9250972634191605e-06,6.153986162197439e-12,0.10998783216782167
2016-02-12,0.9999830310828663,1.4526105961969216e-05,2.44280048719603e-06,7.889933709438727e-12,0.1099884352579981
2016-02-16,0.9999823972851545,1.1815463294331143e-05,5.787242313930365e-06,6.613546256130884e-12,0.10998666621155834
2016-02-17,0.9999833307381406,1.1878416318554865e-05,4.790840775262684e-06,4.542943959781955e-12,0.10998680833788307
2016-02-18,0.9999769462776252,9.006348787359222e-06,1.4047371324768769e-05,3.2265557631339983e-12,0.1099843056271598
2016-02-19,0.999980034098513,9.381583319675855e-06,1.0584312815938831e-05,2.983998401278057e-12,0.10998488046885999
2016-02-22,0.999977662586671,1.0928525586751814e-05,1.140888148702179e-05,6.0499088310082605e-12,0.1099855894496968
2016-02-23,0.9999806708268814,1.9035034402760104e-05,2.941308472344069e-07,5.992053194129683e-12,0.10999100238185353
2016-02-24,0.9999704237133411,9.468687707168503e-06,2.010759653182086e-05,4.340977606568239e-12,0.10998387811551615
2016-02-25,0.9999587515407254,8.24055224152177e-06,3.3007904326853674e-05,2.2887093397157316e-12,0.10998182445888346
2016-02-26,0.9999552634801967,8.470921098242064e-06,3.6265593225899155e-05,2.233528451410244e-12,0.10998158525918211
2016-02-29,0.9999077305844492,9.850655477750171e-06,8.241875981544839e-05,3.80703286133592e-12,0.10997722251062689
2016-03-01,0.9995708698224871,1.585789460946478e-05,0.000413272278964113,5.0521241428586215e-12,0.10994394018395491
2016-03-02,0.98292515277564,7.78704940946242e-06,0.017067060174400298,2.6523798295293453e-12,0.10810816460650409
2016-03-03,0.953778395672081,6.5617071533930184e-06,0.04621504262147165,1.2254619114663482e-12,0.1049018012475144
2016-03-04,0.9002613751136447,6.08961374064279e-06,0.09973253527335818,9.813055601505262e-13,0.09901563941712989
2016-03-07,0.8537784246791797,5.769538380136401e-06,0.14621580578441878,5.722278208269221e-13,0.09390318832600976
2016-03-08,0.7922418942319371,3.286268972493067e-06,0.20775481949629915,2.846542915870314e-13,0.08713377038152148
2016-03-09,0.338386926278851,1.1138699384841266e-06,0.6616119598529001,1.1641658050221547e-13,0.037216896789696544
2016-03-10,0.1526417691067963,4.792855453464506e-07,0.8473577516110014,3.78857865187432e-14,0.01678802462807989
2016-03-11,0.06320130042954039,2.0571658832785816e-07,0.9367984938505698,1.2857882168831387e-14,0.006951083506767679
2016-03-14,0.02517579800394976,5.7810377449123865e-08,0.9748241441833566,2.664553514223963e-15,0.0027689005890464244
2016-03-15,0.007413870554962928,1.4450769468610517e-08,0.9925861149907365,5.198248340159578e-16,0.0008153954018221449
2016-03-16,0.0017709472974587553,3.769429216963465e-09,0.9982290489312892,9.71767654282333e-17,0.00019477326297863203
2016-03-17,0.0003277555486811295,1.0277204895052111e-09,0.9996722434207934,2.188411792046915e-17,3.6047591169740814e-05
2016-03-18,6.161161187245715e-05,6.959129107230414e-10,0.9999383876920555,7.241894124023018e-18,6.776554970588691e-06
2016-03-21,2.5783473303661045e-05,7.239594238731779e-10,0.999974215801101,5.443795725601746e-18,2.8361510626593895e-06
2016-03-22,2.047273645374807e-05,8.44309067678927e-10,0.9999795264215599,3.8359409282771915e-18,2.2521453269835745e-06
2016-03-23,2.344736440935298e-05,5.905225231721531e-10,0.9999765520463043,2.956632931814709e-18,2.5791393616187643e-06
2016-03-24,1.164093136264637e-05,3.257003072361809e-10,0.9999883587393041,2.8670978505085887e-18,1.2804877269839071e-06
2016-03-28,1.078804254038978e-05,4.00595634397865e-10,0.9999892115592837,1.5850126973661637e-18,1.186732948113135e-06
2016-03-29,1.3434775922060265e-05,4.1516207716990695e-10,0.9999865648089638,1.6622791129075622e-18,1.477832979903063e-06
2016-03-30,9.672724578291377e-06,2.598690568417798e-10,0.9999903270176574,6.923474110401564e-19,1.0639807225168661e-06
2016-03-31,9.507220659785297e-06,1.303861595599981e-10,0.9999904926459682,5.283537900957128e-19,1.045697229182524e-06
2016-04-01,4.3597764046643454e-06,1.5401422007884815e-10,0.9999956400665272,7.676246827123849e-19,4.795899721046589e-07
2016-04-04,5.941680189968799e-06,2.3688200668454934e-10,0.9999940580850397,7.176829003666516e-19,6.53621591582119e-07
2016-04-05,6.790804847742429e-06,2.1561307014218893e-10,0.9999932089789161,1.7569572045402333e-18,7.46996002270115e-07
2016-04-06,5.6510137342378255e-06,3.574876126777128e-10,0.9999943486268951,1.2995872657590682e-18,6.217293567858659e-07
2016-04-07,1.2409470984057982e-05,2.8213238866094894e-10,0.9999875902473506,7.357084246483183e-19,1.3649853195390696e-06
2016-04-08,4.572192494635699e-06,1.045874749067448e-10,0.9999954277041008,9.191886678053238e-19,5.029207611855286e-07
2016-04-11,4.2350739403344055e-06,1.4363143111495425e-10,0.9999957647831808,8.004290943176952e-19,4.65868536957453e-07
2016-04-12,5.983059229651095e-06,3.5654196251650664e-10,0.999994016583225,1.1594824689183557e-18,6.582475242897616e-07
2016-04-13,1.0430691323907432e-05,3.325483803312338e-10,0.9999895689796333,1.5176587229572291e-18,1.1473883745634224e-06
2016-04-14,4.944276544422429e-06,1.3250648894281232e-10,0.9999950555915712,7.620979509592926e-19,5.438605123980124e-07
2016-04-15,5.427992457200145e-06,1.1634647433971806e-10,0.9999945718884176,2.5110552120139754e-19,5.970500355383197e-07
2016-04-18,4.237984986244548e-06,9.825131353358354e-11,0.9999957619164656,2.568969197977425e-19,4.661602478419005e-07
2016-04-19,4.171361335067136e-06,1.0063897011470784e-10,0.9999958285348534,3.2187653118565574e-19,4.588343959320739e-07
2016-04-20,4.249745226559328e-06,1.4833061725374012e-10,0.9999957501076364,8.502678069679334e-19,4.674850485318781e-07
2016-04-21,6.128524000186247e-06,3.97222533605834e-10,0.9999938710795058,1.0800171700753595e-18,6.742714167803084e-07
2016-04-22,1.2736045681024269e-05,3.921983073869087e-10,0.9999872635609612,1.1206580322198483e-18,1.400971396779331e-06
2016-04-25,6.176810617412301e-06,1.4332157428048153e-10,0.9999938230439293,1.136739146014881e-18,6.794228626215029e-07
2016-04-26,5.073375195561495e-06,1.573878277648671e-10,0.9999949264657981,1.4083444118345707e-18,5.580745347653405e-07
