,Date,HistVaR_99,ParamVaR_T_99,GJR_GARCH_VaR_99,EVT_VaR_99,VaR_Hybrid_Final
626,2010-10-05,-0.0254762162800658,-0.0247039226309688,-0.019052434013162,-0.0313534098451144,-0.0233576361493847
627,2010-10-06,-0.0254762162800658,-0.0248559247021674,-0.0185445014126733,-0.0313534098451144,-0.0230275684555853
628,2010-10-07,-0.0254762162800658,-0.0248817370858657,-0.0177525095524779,-0.0313534098451144,-0.022512781645737
629,2010-10-08,-0.0254762162800658,-0.0248727033472257,-0.0174417492360667,-0.0313534098451144,-0.0223107998284545
630,2010-10-11,-0.0254762162800658,-0.0248717889022158,-0.0168606090166309,-0.0313534098451144,-0.0219330589203318
631,2010-10-12,-0.0254762162800658,-0.0248216958199646,-0.0162504390899056,-0.0313534098451144,-0.0215364477981605
632,2010-10-13,-0.0254762162800658,-0.0247017748750731,-0.0157938195334186,-0.0313534098451144,-0.0212396466139988
633,2010-10-14,-0.0254762162800658,-0.0247325831033603,-0.0155201256279053,-0.0313534098451144,-0.0210617140579853
634,2010-10-15,-0.0254762162800658,-0.0247251833187775,-0.0178340854970478,-0.0313534098451144,-0.0225658171759976
635,2010-10-18,-0.0254762162800658,-0.0247770262346185,-0.0173084870972435,-0.0313534098451144,-0.0222241578276368
636,2010-10-19,-0.0254762162800658,-0.0247407493774076,-0.0167215269764971,-0.0313534098451144,-0.021842390541873
637,2010-10-20,-0.0254762162800658,-0.0247013925492729,-0.0222558598104061,-0.0313534098451144,-0.0254399669211147
638,2010-10-21,-0.0254762162800658,-0.0246947476174506,-0.0209547835278203,-0.0313534098451144,-0.024594269750927
639,2010-10-22,-0.0254762162800658,-0.024625787443056,-0.0206568801683088,-0.0313534098451144,-0.0244006421943509
640,2010-10-25,-0.0254762162800658,-0.0246662203626394,-0.0197707915029712,-0.0313534098451144,-0.0238246867549625
641,2010-10-26,-0.0254762162800658,-0.0247773137404782,-0.0189712101536266,-0.0313534098451144,-0.0233049652099602
642,2010-10-27,-0.0254762162800658,-0.0248841157260257,-0.0182476714743165,-0.0313534098451144,-0.0228346648425488
643,2010-10-28,-0.0254762162800658,-0.0246400819012706,-0.0176262766571764,-0.0313534098451144,-0.022430757492936
644,2010-10-29,-0.0254762162800658,-0.0246234603284398,-0.0169592862554772,-0.0313534098451144,-0.0219972138196248
645,2010-11-01,-0.0245168636710927,-0.0240911578508313,-0.0163953255224537,-0.0313534098451144,-0.0216306388541938
646,2010-11-02,-0.0245168636710927,-0.024088840969764,-0.0162779932355752,-0.0313534098451144,-0.0215543688265661
647,2010-11-03,-0.0245168636710927,-0.0240878453432211,-0.0158628617728734,-0.0313534098451144,-0.0212845293712865
648,2010-11-04,-0.0245168636710927,-0.0240888797692558,-0.0152480769832347,-0.0313534098451144,-0.0208847797931933
649,2010-11-05,-0.0245168636710927,-0.0241333006450866,-0.0154519443068358,-0.0313534098451144,-0.0210174288670478
650,2010-11-08,-0.0245168636710927,-0.0243078832371104,-0.0150568866274355,-0.0313534098451144,-0.0207606493937749
651,2010-11-09,-0.0245168636710927,-0.0242460008002119,-0.0145641755357515,-0.0313534098451144,-0.020440360847406
652,2010-11-10,-0.0245168636710927,-0.0242146904071953,-0.0168513425487773,-0.0313534098451144,-0.0219270443161566
653,2010-11-11,-0.0245168636710927,-0.0242346658457492,-0.016310175481835,-0.0313534098451144,-0.0215752704616798
654,2010-11-12,-0.0245168636710927,-0.0242037185083457,-0.0167766392484598,-0.0313534098451144,-0.021878433723278
655,2010-11-15,-0.0245168636710927,-0.0241549911440481,-0.0190787497073415,-0.0313534098451144,-0.0233748265556385
656,2010-11-16,-0.0245168636710927,-0.0242002398869705,-0.0190660042685083,-0.0313534098451144,-0.023366412465743
657,2010-11-17,-0.0245168636710927,-0.0242296501926002,-0.02292316879843,-0.0313534098451144,-0.0258737164145584
658,2010-11-18,-0.0245168636710927,-0.0241422090605563,-0.0218049764277117,-0.0313534098451144,-0.0251468682333995
659,2010-11-19,-0.0245168636710927,-0.02416489585552,-0.0210199873653305,-0.0313534098451144,-0.024636658024045
660,2010-11-22,-0.0245168636710927,-0.0242117414501266,-0.0200223405237881,-0.0313534098451144,-0.0239881599540353
661,2010-11-23,-0.0245168636710927,-0.0242669478635098,-0.0192047021742933,-0.0313534098451144,-0.0234564174334415
662,2010-11-24,-0.0245168636710927,-0.0241121771902503,-0.0234279942572651,-0.0313534098451144,-0.0262017970750023
663,2010-11-26,-0.0245168636710927,-0.0240348341032929,-0.0223329209038384,-0.0313534098451144,-0.0254899931475879
664,2010-11-29,-0.0245168636710927,-0.0240233010575146,-0.0224784458806769,-0.0313534098451144,-0.0255846172361138
665,2010-11-30,-0.0245168636710927,-0.0240429779312977,-0.0214097541704033,-0.0313534098451144,-0.0248898801171742
666,2010-12-01,-0.0245168636710927,-0.0240673489880166,-0.0211578137894981,-0.0313534098451144,-0.0247259468140579
667,2010-12-02,-0.0245168636710927,-0.023917483339069,-0.020242783287374,-0.0313534098451144,-0.0241312494160856
668,2010-12-03,-0.0245168636710927,-0.0239106388097991,-0.0194255186054317,-0.0313534098451144,-0.0236001219872084
669,2010-12-06,-0.0245168636710927,-0.0239095044046171,-0.0186473088809537,-0.0313534098451144,-0.023094315587256
670,2010-12-07,-0.0245168636710927,-0.0239740800510503,-0.0179267829673177,-0.0313534098451144,-0.0226260239146622
671,2010-12-08,-0.0245168636710927,-0.0240702563677584,-0.0173361053573833,-0.0313534098451144,-0.0222421029820152
672,2010-12-09,-0.0245168636710927,-0.0241641760613326,-0.016655286211668,-0.0313534098451144,-0.0217995670590571
673,2010-12-10,-0.0245168636710927,-0.0240563632040601,-0.0160750014323652,-0.0313534098451144,-0.0214223804394242
674,2010-12-13,-0.0245168636710927,-0.0240339219096244,-0.015629042189233,-0.0313534098451144,-0.0211324809293163
675,2010-12-14,-0.0245168636710927,-0.0241888522907967,-0.0158322176517157,-0.0313534098451144,-0.0212645486066866
676,2010-12-15,-0.0245168636710927,-0.02416847719336,-0.0155324571320812,-0.0313534098451144,-0.0210696620557652
677,2010-12-16,-0.0245168636710927,-0.0243056331562241,-0.0174785000688027,-0.0313534098451144,-0.0223346702517217
678,2010-12-17,-0.0245168636710927,-0.0244550922040079,-0.01679556535724,-0.0313534098451144,-0.0218907805399092
679,2010-12-20,-0.0245168636710927,-0.0245915497548686,-0.0160674287094025,-0.0313534098451144,-0.0214174924662897
680,2010-12-21,-0.0245168636710927,-0.0245265100395618,-0.0155025995821137,-0.0313534098451144,-0.0210503411384973
681,2010-12-22,-0.0245168636710927,-0.0244932735500251,-0.015329096116251,-0.0313534098451144,-0.0209375780325585
682,2010-12-23,-0.0245168636710927,-0.0245003199733405,-0.0149700891074813,-0.0313534098451144,-0.0207042200070492
683,2010-12-27,-0.0245168636710927,-0.0246022506934668,-0.0149527263566314,-0.0313534098451144,-0.0206929484027586
684,2010-12-28,-0.0245168636710927,-0.0246081487996395,-0.014491384524822,-0.0313534098451144,-0.020393077511449
685,2010-12-29,-0.0245168636710927,-0.0246123209843322,-0.0140486502253934,-0.0313534098451144,-0.0201053021547027
686,2010-12-30,-0.0245168636710927,-0.0246107390616411,-0.0135577637835179,-0.0313534098451144,-0.0197862227684059
687,2010-12-31,-0.0245168636710927,-0.0246533116069021,-0.0137330068328301,-0.0313534098451144,-0.0199001339649552
688,2011-01-03,-0.0245168636710927,-0.0246423852337809,-0.0133283201551532,-0.0313534098451144,-0.0196370849629998
689,2011-01-04,-0.0245168636710927,-0.0247382919417188,-0.0133867388681691,-0.0313534098451144,-0.019675064376374
690,2011-01-05,-0.0245168636710927,-0.0245617217145189,-0.0129246954621563,-0.0313534098451144,-0.0193747292192583
691,2011-01-06,-0.0245168636710927,-0.0244296655395427,-0.0130080764747264,-0.0313534098451144,-0.0194289076894812
692,2011-01-07,-0.0245168636710927,-0.0244934859719541,-0.0134829298337902,-0.0313534098451144,-0.019737585445095
693,2011-01-10,-0.0245168636710927,-0.0244943295564378,-0.0131032766614145,-0.0313534098451144,-0.0194908111099191
694,2011-01-11,-0.0245168636710927,-0.0246643491209284,-0.0127706216387512,-0.0313534098451144,-0.0192745794122992
695,2011-01-12,-0.0245168636710927,-0.0247819858609803,-0.0123455448886927,-0.0313534098451144,-0.0189981394626879
696,2011-01-13,-0.0245168636710927,-0.0247311084005281,-0.0132126334725631,-0.0313534098451144,-0.0195618716204033
697,2011-01-14,-0.0245168636710927,-0.0248389389681022,-0.0138607526001093,-0.0313534098451144,-0.0199831646908514
698,2011-01-18,-0.0245168636710927,-0.0249879920742254,-0.0135819118672378,-0.0313534098451144,-0.0198019104056502
699,2011-01-19,-0.0245168636710927,-0.0249684452234318,-0.0143136194013511,-0.0313534098451144,-0.0202774590360686
700,2011-01-20,-0.0245168636710927,-0.0246798711773199,-0.0185017428971758,-0.0313534098451144,-0.0229997962436992
701,2011-01-21,-0.0245168636710927,-0.0243222943061102,-0.018750879755446,-0.0313534098451144,-0.0231617430677969
702,2011-01-24,-0.0245168636710927,-0.0243600959304662,-0.0177389189086232,-0.0313534098451144,-0.0225039080329948
703,2011-01-25,-0.0245168636710927,-0.0244076023106275,-0.0176575122983263,-0.0313534098451144,-0.0224510424872817
704,2011-01-26,-0.0245168636710927,-0.0243959877204532,-0.0172996362242403,-0.0313534098451144,-0.0222184299112345
705,2011-01-27,-0.0245168636710927,-0.024499349887514,-0.0168920473456062,-0.0313534098451144,-0.0219534720499392
706,2011-01-28,-0.0245168636710927,-0.0243559429494377,-0.0161937222943242,-0.0313534098451144,-0.0214993254586342
707,2011-01-31,-0.0245168636710927,-0.0243525146460029,-0.0200463856469873,-0.0313534098451144,-0.0240037808719545
708,2011-02-01,-0.0245168636710927,-0.0243745970889189,-0.0191963628628802,-0.0313534098451144,-0.0234512496169198
709,2011-02-02,-0.0245168636710927,-0.0243677241331676,-0.0189016678681706,-0.0313534098451144,-0.0232597318567803
710,2011-02-03,-0.0223530346338458,-0.0234088483664957,-0.0183769688272175,-0.0313534098451144,-0.0229186764414095
711,2011-02-04,-0.0223530346338458,-0.023459396649867,-0.0155661541309535,-0.0313534098451144,-0.0210916442227402
712,2011-02-07,-0.0223530346338458,-0.0235639004201069,-0.0150998519469956,-0.0313534098451144,-0.020788554882486
713,2011-02-08,-0.0223530346338458,-0.0237266661254238,-0.0145991948998274,-0.0313534098451144,-0.0204631291312445
714,2011-02-09,-0.0223530346338458,-0.0235849696049286,-0.0141717742731035,-0.0313534098451144,-0.0201852665960923
715,2011-02-10,-0.0223530346338458,-0.0237669678827691,-0.0149517008167289,-0.0313534098451144,-0.0206922371307839
716,2011-02-11,-0.0223530346338458,-0.0235826584575448,-0.0149380106020516,-0.0313534098451144,-0.0206833563329396
717,2011-02-14,-0.0223530346338458,-0.0375281392049166,-0.0145896561538618,-0.0313534098451144,-0.0204569441711397
718,2011-02-15,-0.0223530346338458,-0.0372539221006307,-0.0141194822531514,-0.0313534098451144,-0.0201513121332404
719,2011-02-16,-0.0223530346338458,-0.0234239303795142,-0.0141449294477477,-0.0313534098451144,-0.0201677316205457
720,2011-02-17,-0.0223530346338458,-0.0232305712273505,-0.0138703893757068,-0.0313534098451144,-0.0199881421517079
721,2011-02-18,-0.0223530346338458,-0.0231908733562164,-0.0136683739541073,-0.0313534098451144,-0.0198485430276394
722,2011-02-22,-0.0224392915976793,-0.0237858295378199,-0.013784700086504,-0.0313534098451144,-0.01984374871368
723,2011-02-23,-0.0224392915976793,-0.0239091831012046,-0.0262101445778178,-0.0313534098451144,-0.0279998905782899
724,2011-02-24,-0.0224392915976793,-0.0238821310951279,-0.0250234928922698,-0.0313534098451144,-0.0272349463776446
