Date,HistVaR_95,HistVaR_99,HistES_97.5,ParamVaR_Norm_95,ParamVaR_Norm_99,ParamES_Norm_97.5,ParamVaR_T_95,ParamVaR_T_99,ParamES_T_97.5,MCVaR_95,MCVaR_99,MC_ES_97.5
2015-12-22,-0.011678501637549289,-0.022563961863152814,-0.021368987682545932,-0.01263670776998422,-0.017958332572120775,-0.018047781275246443,-0.012122897891936976,-0.020660087494309226,-0.021735126597611405,-0.012590160650044209,-0.01790639796794957,-0.017949340056074497
2015-12-23,-0.011678501637549289,-0.022563961863152814,-0.021368987682545932,-0.012640220785393425,-0.01797705814604501,-0.01806676254995399,-0.01213997275580903,-0.02055580884647355,-0.021570749050470614,-0.012636983384226355,-0.01780634470959807,-0.01791129334899621
2015-12-24,-0.011678501637549289,-0.022563961863152814,-0.021368987682545932,-0.012637434799970369,-0.017974030493292333,-0.01806373083512816,-0.012135623146096274,-0.020555329500148656,-0.02157201562430131,-0.012612165304724221,-0.017952951616553508,-0.01801382119572259
2015-12-28,-0.011678501637549289,-0.022563961863152814,-0.021368987682545932,-0.012666012016600087,-0.01800313088689535,-0.018092840022568307,-0.012178967701923355,-0.020600446536822744,-0.021617465884586597,-0.012622225260847575,-0.01806553802064858,-0.018101163650772755
2015-12-29,-0.011678501637549289,-0.022563961863152814,-0.021368987682545932,-0.012657631609378387,-0.018004161382960147,-0.018094028702106295,-0.012171970759812734,-0.020485440913250882,-0.02145285047574856,-0.012613395959243313,-0.017944914747987158,-0.018038292146760285
2015-12-30,-0.011678501637549289,-0.022563961863152814,-0.021368987682545932,-0.012683325846978406,-0.018035426789742428,-0.01812538775206651,-0.012203821475076442,-0.0204682298819266,-0.021412719643987894,-0.012630083082394166,-0.017976620107592576,-0.018134568558297558
2015-12-31,-0.011678501637549289,-0.022563961863152814,-0.021368987682545932,-0.012643675797970905,-0.01798586919853666,-0.018075663629616292,-0.01216078823157433,-0.02046716490914227,-0.021434169704497342,-0.012559084875260085,-0.017910087825386736,-0.017989254242412447
2016-01-04,-0.011678501637549289,-0.022563961863152814,-0.021368987682545932,-0.012707821042987694,-0.018060553968156243,-0.01815052555317707,-0.012245003738112548,-0.02047175130257369,-0.02140080416798439,-0.012693213122349748,-0.017972285308867596,-0.018089764020418325
2016-01-05,-0.011381919795479839,-0.022563961863152814,-0.021368987682545932,-0.012579254902340761,-0.01790131250916922,-0.017990768487106592,-0.01210790748260649,-0.0203891330784869,-0.021356736055463472,-0.012578257187503687,-0.017908233272149424,-0.01794628357140143
2016-01-06,-0.011678501637549289,-0.022563961863152814,-0.021368987682545932,-0.012626407113687772,-0.017962020872699762,-0.018051704709660887,-0.012148685567519368,-0.02045582936353628,-0.02142662791395581,-0.012555705353670444,-0.01787788741221946,-0.017858323082800807
2016-01-07,-0.012122453041966796,-0.024557481616121604,-0.0225755352122936,-0.012968897074441975,-0.01839978473905021,-0.018491069990544333,-0.01241089416233065,-0.02112373601652425,-0.02222060613514454,-0.012885481462360373,-0.018299193838307123,-0.018358166054307963
2016-01-08,-0.012122453041966796,-0.024557481616121604,-0.0225755352122936,-0.012980180790393547,-0.018377725929855555,-0.01846845074243409,-0.012403083553219075,-0.02103543541549629,-0.022116407778294676,-0.012931512950515325,-0.018407847517550625,-0.018509491613126317
2016-01-11,-0.012122453041966796,-0.024557481616121604,-0.0225755352122936,-0.012970356265772722,-0.018366665432192397,-0.018457369469877957,-0.014677622201512225,-0.03289676529103516,-0.04022371470987272,-0.012888562833032332,-0.018273999236189657,-0.01843769432022506
2016-01-12,-0.012122453041966796,-0.024557481616121604,-0.0225755352122936,-0.01290555702391311,-0.018298479386350933,-0.01838912649683189,-0.012304458823709974,-0.02096336528488019,-0.022058880239909182,-0.0128737233015807,-0.018333482178408876,-0.018443726869532117
2016-01-13,-0.012435862015937688,-0.024557481616121604,-0.02274455304109647,-0.013086988162317988,-0.018529170192927897,-0.01862064528613936,-0.0124719736908311,-0.021179217854441476,-0.02226759012215268,-0.01299687767688312,-0.018506513275854536,-0.018610066983610386
2016-01-14,-0.012435862015937688,-0.024557481616121604,-0.02274455304109647,-0.013066612274697144,-0.018526046127611516,-0.018617811198637847,-0.014919515667214627,-0.033859815839159875,-0.04169450753362673,-0.013070070228429168,-0.01864304115132216,-0.018620469579757243
2016-01-15,-0.012707114864282647,-0.024557481616121604,-0.023101716616240258,-0.013251237923606869,-0.018766640351527062,-0.018859346172162058,-0.012592692684139182,-0.021469232901214472,-0.022590460783178695,-0.01316202665584257,-0.018606146334872252,-0.018773722181964866
2016-01-19,-0.012707114864282647,-0.024557481616121604,-0.023101716616240258,-0.013266313950659683,-0.018768904034331815,-0.018861394498262872,-0.012605611255519195,-0.021589319561800217,-0.022764627962683387,-0.013247076058965376,-0.018742424006739058,-0.018855581183706352
2016-01-20,-0.012707114864282647,-0.024557481616121604,-0.023101716616240258,-0.01330348233844987,-0.018802689545001403,-0.01889512314773263,-0.014868803158310519,-0.03342768716125604,-0.040940281858505546,-0.013231585644715221,-0.018814245100883843,-0.018853807866299723
2016-01-21,-0.012707114864282647,-0.024557481616121604,-0.023101716616240258,-0.013302955703028356,-0.018803283458816687,-0.018895735896336117,-0.012657637209787853,-0.021659770974011294,-0.022844328040083677,-0.013248499140031738,-0.018789379663911535,-0.018865481816573867
2016-01-22,-0.012707114864282647,-0.024557481616121604,-0.023101716616240258,-0.013354771459520867,-0.018885512302273092,-0.018978475939151387,-0.012721517017478862,-0.021917954305618145,-0.023173808891092888,-0.013304317929100303,-0.018928386826932028,-0.019026414622508588
2016-01-25,-0.012707114864282647,-0.024557481616121604,-0.023101716616240258,-0.013452692693817069,-0.019004649450022927,-0.01909796969527077,-0.012838560452620357,-0.021910971476563786,-0.023097723340068276,-0.013385986149837093,-0.018945961631244863,-0.0190786913245564
2016-01-26,-0.012707114864282647,-0.024557481616121604,-0.023101716616240258,-0.01346091056018666,-0.019034271001898723,-0.01912795101168876,-0.012867692818852295,-0.021809769750992636,-0.022927374048887242,-0.013450057177924035,-0.01906168318398172,-0.01909917281439167
2016-01-27,-0.012535159410354569,-0.024557481616121604,-0.022687784390413045,-0.01333575523339359,-0.01886938726631399,-0.01896239949985602,-0.012788151007614552,-0.021497870714307747,-0.02253693150088761,-0.013351537281435831,-0.018956980522893633,-0.019019117001617212
2016-01-28,-0.012535159410354569,-0.024557481616121604,-0.022687784390413045,-0.013272239377366133,-0.018800851507026598,-0.01889377936336183,-0.012702712517958507,-0.02144477800669992,-0.022500382166154877,-0.013313924792323305,-0.018675456585258866,-0.01885095656053559
2016-01-29,-0.012535159410354569,-0.024557481616121604,-0.022687784390413045,-0.013430652966301405,-0.019052750705388772,-0.019147249917622827,-0.012886224178267153,-0.022119926927562115,-0.023344032348079167,-0.013454999230192081,-0.018953028709239234,-0.01904053791841749
2016-02-01,-0.012535159410354569,-0.024557481616121604,-0.022687784390413045,-0.013410870375178442,-0.01902834921851349,-0.01912277079388845,-0.012863198268601288,-0.02213540767128257,-0.023379645156841083,-0.013272580191935295,-0.018965026576565465,-0.019052740013960283
2016-02-02,-0.012707114864282647,-0.024557481616121604,-0.022697932763120043,-0.013591967971310733,-0.019238737468131303,-0.019333651376405595,-0.013018914429832641,-0.022452729222419324,-0.023752426582840696,-0.013593358383244122,-0.019265335361798516,-0.01937725653215534
2016-02-03,-0.012707114864282647,-0.024557481616121604,-0.022697932763120043,-0.013591202885323958,-0.019234728536776092,-0.01932958792077027,-0.01301419814871755,-0.022488620024872914,-0.023808983699286714,-0.013636499477010771,-0.019336690052675205,-0.0194093274160066
2016-02-04,-0.012707114864282647,-0.024557481616121604,-0.022697932763120043,-0.013575376892368518,-0.019221134352822914,-0.019316031250251112,-0.012989114771487438,-0.022413577735760568,-0.02370988417165563,-0.013514172530646401,-0.01914726440198689,-0.01919094166289478
2016-02-05,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.013798940536880532,-0.019495249506590435,-0.019590996100701898,-0.013192112569967185,-0.022812295462392027,-0.02416749673365195,-0.013812559322234602,-0.019393626385198162,-0.019491553411674255
2016-02-08,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.013844275370192389,-0.019550330118548127,-0.01964624052489612,-0.013249935978496195,-0.02275690963084589,-0.024053950467824003,-0.013798452740644777,-0.019621007385464847,-0.01966072414305425
2016-02-09,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.01385877600292192,-0.019566048558032824,-0.01966197943392517,-0.013273623866954257,-0.0227526805738321,-0.024036400116721663,-0.013840568183636623,-0.019478731355002426,-0.019496608233433847
2016-02-10,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.013867250358149522,-0.01956658303589288,-0.019662380454098915,-0.01328038021115439,-0.02288559183689581,-0.024231554672793153,-0.013755506103185152,-0.0194032516562149,-0.019432397757963297
2016-02-11,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.013903273278820792,-0.019607756355813168,-0.019703640344672063,-0.013334075200829867,-0.02284569923570397,-0.02414574824744399,-0.013860031259234505,-0.019492634776114355,-0.01957086666209573
2016-02-12,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.013938671266981872,-0.019665543019433355,-0.01976180332907002,-0.013387626723605897,-0.023026549224146434,-0.024371440633021678,-0.0139288432695201,-0.01965233483850719,-0.019740869568931983
2016-02-16,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.013959300035519519,-0.019706002910762428,-0.01980259655246987,-0.013436703586563554,-0.023026218273533437,-0.02433546224491837,-0.01399135834813051,-0.019843879917266567,-0.019908965328179835
2016-02-17,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.013976302085869198,-0.019754516733187517,-0.019851640041538162,-0.013482756833843448,-0.02295284410840511,-0.024189490843239802,-0.013949532659029084,-0.019744015276415845,-0.019789313051688934
2016-02-18,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.013962415481933938,-0.0197425374472131,-0.01983969281477957,-0.013460811227868302,-0.02288541345182661,-0.024101246705849327,-0.013919754760758836,-0.01972997393151518,-0.019843844928544702
2016-02-19,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.013959366231230886,-0.019739345203833903,-0.019836498167903335,-0.013455804581260106,-0.02288314408456843,-0.024100252142772883,-0.013959406491639606,-0.019564923918216,-0.019773698286290078
2016-02-22,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.013974847009529136,-0.019773703995300984,-0.019871174271067184,-0.013495198555016262,-0.022822972075608426,-0.023986046934661245,-0.013961812869321275,-0.0196194787412227,-0.019750404161811754
2016-02-23,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.01408581081294883,-0.01990684160847258,-0.020004684593439338,-0.013626937397233503,-0.022840925805087717,-0.023943609269069382,-0.013985272477227072,-0.019877186365155973,-0.01993558954701218
2016-02-24,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.01408638520137824,-0.019906501482472246,-0.020004329095793544,-0.013627192270028739,-0.022856452395212192,-0.02396592956678628,-0.014051430975831426,-0.019787921494212334,-0.01987408696740766
2016-02-25,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.014078639653740057,-0.019907640253737077,-0.020005617199420872,-0.0136212696169949,-0.022728223123212796,-0.023782986094148143,-0.014144895403431204,-0.019906604778568166,-0.020016189695868394
2016-02-26,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.014083279084223726,-0.019912247258895174,-0.020010223659556833,-0.013628673093221834,-0.022737412865500566,-0.02379289999830848,-0.014061612276380298,-0.020004973527789287,-0.020053550461769258
2016-02-29,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.014091920575913366,-0.019922240201145865,-0.020020239317708122,-0.013641155757863347,-0.02272792662511735,-0.023773851950540593,-0.014043091107263145,-0.019775488570288734,-0.019912166708495483
2016-03-01,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.014193965000862318,-0.020098430685742023,-0.02019767608875323,-0.013790105783499413,-0.023049681751098318,-0.02413016214201203,-0.014114969269974853,-0.019920765015130307,-0.020119333975330018
2016-03-02,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.014159575036413156,-0.020065992127865973,-0.020165270331157874,-0.013740841039723551,-0.022961588930699543,-0.024025424796156276,-0.014168939225734459,-0.01996343580395745,-0.020072500287397065
2016-03-03,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.014147022143537257,-0.02005387673947434,-0.02015316229657456,-0.013721158951369695,-0.022929224244236886,-0.023987774244563862,-0.014174404264794145,-0.020142620577200687,-0.020220314963756
2016-03-04,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.014144024097186044,-0.02005120694887705,-0.020150498023474753,-0.013716481078956021,-0.022917053917728667,-0.02397244390320369,-0.014179181828933754,-0.01993854793195378,-0.020096446177863363
2016-03-07,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.014041527446079132,-0.01992386379805703,-0.02002273723945826,-0.013604140513720974,-0.02292056468682762,-0.024036708383122562,-0.01415313143976494,-0.01992204764453606,-0.02010096658270407
2016-03-08,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.014115443406693956,-0.02000796324428634,-0.02010700785513589,-0.013701493362639108,-0.02293603939009253,-0.024012940999983263,-0.014103028506119148,-0.019990626705818828,-0.020100968769518664
2016-03-09,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.014044137472065465,-0.019927085759022547,-0.02002596948615273,-0.013606873852263843,-0.022921582235430085,-0.024036661273560245,-0.0140401052863976,-0.020147178708221716,-0.020202919437389385
2016-03-10,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.014048344284117232,-0.01993165374735756,-0.020030543545331014,-0.013613373562989285,-0.022921650084758726,-0.024033887214975163,-0.014017010899139785,-0.019821372067440828,-0.019889343746155294
2016-03-11,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.014049961567990672,-0.01994685896624703,-0.02004597715746701,-0.013625654028057786,-0.022798953992047566,-0.0238489519559071,-0.013899505109965926,-0.019850528338531365,-0.019977863911195926
2016-03-14,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.01404444836835267,-0.019940747094764705,-0.020039855223189566,-0.013617281507660877,-0.02280040589201466,-0.02385466366779375,-0.013922866266715845,-0.019783205332860116,-0.019903816114605535
2016-03-15,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.014048613068042405,-0.019935211756814918,-0.020034156841842437,-0.01361727469610707,-0.02292459404413588,-0.024034514687343512,-0.013922019443631932,-0.01973043832570965,-0.019799194026400006
2016-03-16,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.014045645245214297,-0.01994270467710429,-0.020041825591871856,-0.013619827263030787,-0.02279966735003388,-0.023852182873885217,-0.01388770665120276,-0.01979952557074594,-0.019959003595670717
2016-03-17,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.014043300179549374,-0.01992964259031247,-0.02002858336768275,-0.013608077541621041,-0.022898908278922287,-0.024002277570401475,-0.013941415840222864,-0.019848824931337376,-0.01991111228159582
2016-03-18,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.014016935678295109,-0.019904100014643974,-0.02000305460737713,-0.01356815190271959,-0.022837103978285114,-0.023931141116681223,-0.013903544842663524,-0.019913880642890437,-0.019938187768862907
2016-03-21,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.014026666171821824,-0.019909611322804065,-0.02000849499722311,-0.013581250187306566,-0.02292667227079766,-0.024054410267483537,-0.013933228473736053,-0.019825750947232774,-0.01986967044885119
2016-03-22,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.01400565546096628,-0.019886416484537203,-0.0199852634469798,-0.013549296750486571,-0.022932991064437486,-0.024077847707797476,-0.014013284804978411,-0.019717831462465356,-0.019799001452199868
2016-03-23,-0.012918788863396674,-0.024557481616121604,-0.022958846877938126,-0.014010062368616752,-0.019891549538221375,-0.019990408706113138,-0.013555579142836454,-0.022926898099618342,-0.02406619102112205,-0.013947294765351437,-0.019781994166460235,-0.019909035479174265
2016-03-24,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.01385240593940867,-0.019693648490589282,-0.019791831205506687,-0.013397431364486791,-0.022828413418520224,-0.02401551350187071,-0.01388600387897215,-0.019663957691606355,-0.019840193343170567
2016-03-28,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013845920763018674,-0.01968661474866327,-0.019784788242999063,-0.013387176346936282,-0.022828140170444038,-0.0240198252591589,-0.013930651079389535,-0.019790966237908204,-0.01983712871726752
2016-03-29,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013844301862277888,-0.01969686479371967,-0.01979523778761594,-0.013393463013093694,-0.02269475298914253,-0.023820742141147756,-0.01380789678266644,-0.01984497198957033,-0.019919771925686957
2016-03-30,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013842190617818731,-0.019685879179687716,-0.01978410300845513,-0.01338285048470301,-0.02278218424583075,-0.023954446391927862,-0.013761432936308179,-0.019515117593404328,-0.01963139468081598
2016-03-31,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013791814072076273,-0.01962593843324213,-0.01972400150183175,-0.013316574775551576,-0.022835605436842453,-0.024064920283792063,-0.013743443479169832,-0.019663227162629693,-0.019739508726840677
2016-04-01,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013788378743072146,-0.01962398092082019,-0.019722068829337774,-0.013311746262079259,-0.02279843505653966,-0.024012924440260573,-0.013683410536339945,-0.01958558654612219,-0.019673446542733133
2016-04-04,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013813548293214323,-0.019652506038165304,-0.019750650348843077,-0.013349019264091705,-0.02277755856297929,-0.023965146679408536,-0.013729773130461887,-0.0194703490528176,-0.01957227491936502
2016-04-05,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013845798800260859,-0.019674117426995687,-0.01977208290970978,-0.013385817433917405,-0.02290563912507804,-0.02413897657646697,-0.013890576880074309,-0.01984676033717314,-0.019914169903441598
2016-04-06,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.01383887706346225,-0.019671832043766994,-0.019769875456780477,-0.013377355672819419,-0.02281052887754038,-0.02400381718877201,-0.01373290173946412,-0.019737001055960986,-0.01981238400234937
2016-04-07,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013891439224404844,-0.019733555579500378,-0.019831752981779235,-0.013447981778585225,-0.022770110892466708,-0.023911018380514446,-0.013867210620276682,-0.019679929201634343,-0.01988701980632488
2016-04-08,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013892988051541148,-0.019729038145162053,-0.01982713358248812,-0.013445934722278704,-0.022853503559519102,-0.024033976957644837,-0.013873318345199039,-0.019810222932145842,-0.019898946632841242
2016-04-11,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013876430639965773,-0.01968586631201388,-0.01978351439997154,-0.013401748355243345,-0.022940075347695026,-0.024193259872426466,-0.013925564354456946,-0.019654972683816115,-0.019799743427884597
2016-04-12,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013837421734246368,-0.01965051159437728,-0.01974822110387387,-0.013348870395654298,-0.022834297426216652,-0.024062142241065693,-0.013736647720018463,-0.019370233358989703,-0.01953149998513624
2016-04-13,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013843279376199698,-0.01967511753102935,-0.019773142171845604,-0.013372860950033962,-0.02271313483299392,-0.023867575066048797,-0.013946263587386232,-0.01960473993699454,-0.019768886010296013
2016-04-14,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013852706489989177,-0.019677886854872637,-0.019775799588010592,-0.013383472410271689,-0.022831102402482605,-0.024035058622659353,-0.013792924737508956,-0.019810972749928765,-0.019810857002231147
2016-04-15,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013839876010068041,-0.01966300173191588,-0.019760879929519717,-0.013364929515178672,-0.022848065103878424,-0.024068554585828256,-0.01377155350548055,-0.01951426966488016,-0.019628716390554354
2016-04-18,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013790913462967253,-0.019607384332859475,-0.019705150672168326,-0.013295076095906399,-0.022870642704954047,-0.024135603203863994,-0.013826443953803832,-0.019459031204644785,-0.01962520060822589
2016-04-19,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013795478580341018,-0.019608115520674214,-0.019705817417253697,-0.013299875984188435,-0.022950493298563412,-0.024251035960353214,-0.013783587138787301,-0.0197100159882323,-0.019785975821134696
2016-04-20,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013770431689066404,-0.019580303814909973,-0.019677959239015413,-0.013261337224782517,-0.022966254704499908,-0.024292865566116827,-0.01381316649641643,-0.019596345183417588,-0.019682134254017106
2016-04-21,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013798524861219848,-0.019608891271608038,-0.01970655500391128,-0.013305587001740534,-0.023009566947036878,-0.024335355988297808,-0.013730812696058602,-0.019579036956042548,-0.019689389339729167
2016-04-22,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013858432875011411,-0.019677826350166443,-0.019775641814180667,-0.013387832407836836,-0.022978676177679427,-0.024248248237973394,-0.013799675174704462,-0.01955304811666846,-0.019720036192685347
2016-04-25,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013877305376162979,-0.01968883333873012,-0.019786516595020842,-0.013412208840155737,-0.023131093192672786,-0.024462657540480166,-0.0138224072345095,-0.01961567993927083,-0.019710308728488765
2016-04-26,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013884429774082302,-0.019694581616413465,-0.019792241742142558,-0.01342386673247431,-0.023182169109926116,-0.02453235797446845,-0.013882948482642925,-0.019649617284721817,-0.019755741912471994
2016-04-27,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013897281280178022,-0.01970743484373474,-0.019805094998395112,-0.013445223039412344,-0.023211556628621823,-0.024565329399519595,-0.01392349191310851,-0.019656376863084253,-0.01982405692366771
2016-04-28,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013949970117074674,-0.019772482712419905,-0.019870350604267034,-0.013504457656207445,-0.023164139650796955,-0.02446180941594756,-0.013907552159889239,-0.019607868545526555,-0.019774891595079523
2016-04-29,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013913929858418212,-0.019728763148689297,-0.019826501962687964,-0.013460310051188511,-0.02321791350997317,-0.024564526614869443,-0.013819665149642321,-0.01973284683408482,-0.01975315603157618
2016-05-02,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013914113214094359,-0.019722875943499477,-0.01982051272027889,-0.013455642535328225,-0.023310633504373405,-0.024705765904787933,-0.013873411922054144,-0.019537064978731585,-0.01966961643805189
2016-05-03,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013955689240677492,-0.019770922778703067,-0.019868668320279097,-0.01351366828400509,-0.023259580438703503,-0.024600706913832725,-0.013928541119528614,-0.019718708160219367,-0.019807734489293096
2016-05-04,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013928517635219507,-0.0197365686039166,-0.019834193417043063,-0.013487262346716086,-0.02325428222529296,-0.024609803545143152,-0.01391887746796038,-0.0197305805437052,-0.019793889496915535
2016-05-05,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013873755752049717,-0.019672691664110654,-0.019770163266511945,-0.013413544509375501,-0.023310164111933745,-0.024731494613184454,-0.013833462215845185,-0.019593901632115628,-0.019720915938823844
2016-05-06,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.01387526432834566,-0.01967203637683434,-0.019769471607864582,-0.013414703476803935,-0.02335894576719231,-0.024803961754129918,-0.013665337881072426,-0.019473808127704474,-0.019589544867465992
2016-05-09,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013908503416631324,-0.019705507126421794,-0.01980294625133854,-0.013466100222852115,-0.023427840304182407,-0.02488080718937464,-0.013946182249609968,-0.0197946143692321,-0.019814445716694686
2016-05-10,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013846998556741472,-0.01965109242299008,-0.019748650723031665,-0.013403778987383388,-0.023328808578406177,-0.02475957756891929,-0.013809138350594507,-0.019582036647894638,-0.019677380142339267
2016-05-11,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.01385861010281678,-0.01966318527513601,-0.0197607516652263,-0.01342288509454933,-0.023343316941023522,-0.02477158893666052,-0.013881796132591936,-0.019653429567836212,-0.01977652929748827
2016-05-12,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.01388578450564211,-0.019692466897087594,-0.019790068706438922,-0.013465042123782649,-0.02335314792496445,-0.024764928347810793,-0.013767584685040513,-0.019652282867055785,-0.019731160752793995
2016-05-13,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013883174206953671,-0.019687186927241147,-0.01978474386333821,-0.013458466638765588,-0.023357550698116587,-0.02477633381719398,-0.01392205896099771,-0.0197509299896527,-0.019874118377041373
2016-05-16,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013889199479966034,-0.019712618734001975,-0.01981050186545112,-0.013480696577304907,-0.023196551431831674,-0.024518654953889992,-0.013918730825150482,-0.019544665963098572,-0.019706183513542707
2016-05-17,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013912919425333141,-0.01973848268973279,-0.019836401858849686,-0.01351685645006347,-0.023199039303367693,-0.02450471011777319,-0.013869852197099205,-0.01961249032426285,-0.019768101035297032
2016-05-18,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013891236714978458,-0.019718003421231037,-0.019815942818439358,-0.013481934414308738,-0.023117961018834295,-0.02440253331048749,-0.013805994804592998,-0.019689432013747957,-0.019806577634612427
2016-05-19,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013909182346863388,-0.01973741831503642,-0.019835382408381397,-0.013509692947778037,-0.023123294057365643,-0.024397039318702355,-0.013989947512051612,-0.01983557649128006,-0.01990692605058551
2016-05-20,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013906656390924739,-0.019738825363532764,-0.019836855564910376,-0.013507216731372715,-0.02304637911695347,-0.024285178799195537,-0.0139976046515521,-0.019978422048358854,-0.020024387596908937
2016-05-23,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013907167310472503,-0.019739360584659423,-0.01983739119451091,-0.013508049648478734,-0.023047056319046834,-0.024285774064822036,-0.013881686615682733,-0.019667829837761212,-0.019753734272291136
2016-05-24,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013861369267443264,-0.019702419695616993,-0.019800599181228607,-0.013455637417313952,-0.02292325214711962,-0.024125778428871366,-0.013836999163151545,-0.01968821581485849,-0.01979380268111737
2016-05-25,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.013849485566860963,-0.01967691005399665,-0.019774860507536286,-0.013426836841779798,-0.022965492614257604,-0.024207189173414426,-0.013832838295486096,-0.01959413098735138,-0.019713723029210543
2016-05-26,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.01384803916616249,-0.019675426251570215,-0.019773376076441692,-0.013424479323640753,-0.02296307379199734,-0.024204771351438142,-0.013771966594644249,-0.019642084282787502,-0.019733568152326655
2016-05-27,-0.012632585790975717,-0.024557481616121604,-0.022958846877938126,-0.01381330155265527,-0.01963790651698815,-0.019735809578487286,-0.013372408367125473,-0.022945697794442266,-0.024204340572564105,-0.013761294383678893,-0.019570886794423533,-0.019718965361783275
