,Historical_ES,Parametric_T_ES,GJR_ES,EVT_ES_Static,Hybrid_HMM_ES
2015-08-11,-0.015046560051112887,-0.015476342615201661,-0.01403633344257782,-0.03325606440293696,-0.020763081590327706
2015-08-12,-0.015046560051112887,-0.015444020995795893,-0.017458837661976773,-0.03325606440293696,-0.02298783280338424
2015-08-13,-0.015046560051112887,-0.015528764932932834,-0.016692777283560067,-0.03325606440293696,-0.022489863839923244
2015-08-14,-0.015046560051112887,-0.015500729812746297,-0.016395518163156698,-0.03325606440293696,-0.022296416830654354
2015-08-17,-0.015046560051112887,-0.015484655239598523,-0.015724181373676434,-0.03325606440293696,-0.021857202538388285
2015-08-18,-0.015046560051112887,-0.015560346041381724,-0.015119868301545818,-0.03325606440293696,-0.02142642322540336
2015-08-19,-0.015046560051112887,-0.015580815388701092,-0.014908771526075044,-0.03325606440293696,-0.020921219731117425
2015-08-20,-0.01531432023669403,-0.01579919239734131,-0.016170483301574133,-0.03325606440293696,-0.020077332529067658
2015-08-21,-0.017288810198847388,-0.017156536306789264,-0.023164661472051783,-0.03325606440293696,-0.025180636274636552
2015-08-24,-0.019437504317066485,-0.01843968510608159,-0.043188418345286174,-0.03325606440293696,-0.0412035804528769
2015-08-25,-0.019437504317066485,-0.018479228512990453,-0.057803554157682645,-0.03325606440293696,-0.052895154831091154
2015-08-26,-0.019437504317066485,-0.019797486131986456,-0.05396166124360766,-0.03325606440293696,-0.04982111028514881
2015-08-27,-0.019437504317066485,-0.020454312773355427,-0.05059136281660957,-0.03325606440293696,-0.04712449950513926
2015-08-28,-0.019437504317066485,-0.020369263509231992,-0.046536058236582835,-0.03325606440293696,-0.04388012986869661
2015-08-31,-0.019437504317066485,-0.020367399518440302,-0.04186863544552637,-0.03325606440293696,-0.04014621050747728
2015-09-01,-0.021014059008273817,-0.021306613068295864,-0.0381991074362615,-0.03325606440293696,-0.03721066518949228
2015-09-02,-0.021014059008273817,-0.021551735421510676,-0.05051996958900547,-0.03325606440293696,-0.04706747608978611
2015-09-03,-0.021014059008273817,-0.021551681606297664,-0.04615424160851281,-0.03325606440293696,-0.04357476090052914
2015-09-04,-0.021014059008273817,-0.021605771839840495,-0.0415480630839122,-0.03325606440293696,-0.039889789968217106
2015-09-08,-0.021014059008273817,-0.021908372337362775,-0.040704268148557834,-0.03325606440293696,-0.03921473764912135
2015-09-09,-0.021014059008273817,-0.021954377949926357,-0.03759167419672924,-0.03325606440293696,-0.036724625355210344
2015-09-10,-0.021014059008273817,-0.021874503421526827,-0.03811054877747845,-0.03325606440293696,-0.03713969418629243
2015-09-11,-0.021014059008273817,-0.021823713884788373,-0.034418968250341346,-0.03325606440293696,-0.034186394750721626
2015-09-14,-0.021014059008273817,-0.021905569943154825,-0.03079251630700215,-0.03325606440293696,-0.03128521139664042
2015-09-15,-0.021014059008273817,-0.021738108478018044,-0.027435514900289348,-0.03325606440293696,-0.028599593789210044
2015-09-16,-0.021014059008273817,-0.021674714886254297,-0.02496733223747146,-0.03325606440293696,-0.026625028362804826
2015-09-17,-0.021014059008273817,-0.021639360345311276,-0.022970995945068,-0.03325606440293696,-0.025027922242770288
2015-09-18,-0.021014059008273817,-0.021639786389733955,-0.021049651996495906,-0.03325606440293696,-0.023490806026880584
2015-09-21,-0.021014059008273817,-0.021538403106336732,-0.022713808913474003,-0.03325606440293696,-0.02482217909746798
2015-09-22,-0.021014059008273817,-0.021517860426360395,-0.020814124177240843,-0.03325606440293696,-0.023302421043337074
2015-09-23,-0.021014059008273817,-0.02151757981792866,-0.021882297922621474,-0.03325606440293696,-0.024157015192605054
2015-09-24,-0.021014059008273817,-0.021518282087528488,-0.020075689893998872,-0.03325606440293696,-0.022711752881215935
2015-09-25,-0.021014059008273817,-0.02144968571785982,-0.018496770102233318,-0.03325606440293696,-0.0214486179012756
2015-09-28,-0.02131827070691416,-0.021858837952098326,-0.016826729100351056,-0.03325606440293696,-0.02011256225020333
2015-09-29,-0.02131827070691416,-0.021865077271805696,-0.028983543354324244,-0.03325606440293696,-0.02984049811881108
2015-09-30,-0.02131827070691416,-0.021867039058197528,-0.02631764287814129,-0.03325606440293696,-0.027718060255758077
2015-10-01,-0.02131827070691416,-0.021973516346723055,-0.0243849366635968,-0.03325606440293696,-0.02622405087744855
2015-10-02,-0.02131827070691416,-0.03722390501721679,-0.022413305382824048,-0.03325606440293696,-0.024856745056531557
2015-10-05,-0.02131827070691416,-0.022050993385738123,-0.021001192080857226,-0.03325606440293696,-0.024081980934154194
2015-10-06,-0.02131827070691416,-0.021920257458429522,-0.01987750120497194,-0.03325606440293696,-0.023854110479599754
2015-10-07,-0.02131827070691416,-0.03825047072916712,-0.018538481649695106,-0.03325606440293696,-0.023375612227099326
2015-10-08,-0.02131827070691416,-0.02194798509072994,-0.01744296852906216,-0.03325606440293696,-0.022885234144562783
2015-10-09,-0.02131827070691416,-0.021884785166428174,-0.016349961816019387,-0.03325606440293696,-0.02224585326359711
2015-10-12,-0.021316562718005187,-0.02175555440556636,-0.015615118476659648,-0.03325606440293696,-0.02178400951206882
2015-10-13,-0.021316562718005187,-0.021842429202269913,-0.014762614192429144,-0.03325606440293696,-0.021233581220163597
2015-10-14,-0.021316562718005187,-0.021866844748697958,-0.014602132474722218,-0.03325606440293696,-0.02113051149545531
2015-10-15,-0.021316562718005187,-0.02174347467031036,-0.014068664123737222,-0.03325606440293696,-0.020784024315295118
2015-10-16,-0.021316562718005187,-0.021606881977600505,-0.013804557718242816,-0.03325606440293696,-0.020612468205348945
2015-10-19,-0.021316562718005187,-0.021797149866944057,-0.013395192054969668,-0.03325606440293696,-0.02034638851116011
2015-10-20,-0.021316562718005187,-0.021995755026956852,-0.01309226603422824,-0.03325606440293696,-0.020149492694958523
2015-10-21,-0.021316562718005187,-0.02172540492102182,-0.012712117986085372,-0.03325606440293696,-0.019902238323806127
2015-10-22,-0.021316562718005187,-0.021889012983912937,-0.014310551171427826,-0.03325606440293696,-0.02094098328212932
2015-10-23,-0.021316562718005187,-0.02211277760733762,-0.014035166022631086,-0.03325606440293696,-0.020761894763655517
2015-10-26,-0.021316562718005187,-0.02225200762666738,-0.013840956752884537,-0.03325606440293696,-0.020635838499870145
2015-10-27,-0.021316562718005187,-0.022269293652754905,-0.014251100532049943,-0.03325606440293696,-0.020902551412238495
2015-10-28,-0.021316562718005187,-0.02226140715529106,-0.014540968923821614,-0.03325606440293696,-0.021091126555494197
2015-10-29,-0.021316562718005187,-0.022144690581650764,-0.014157482126354792,-0.03325606440293696,-0.02084184015531163
2015-10-30,-0.021316562718005187,-0.022134696499540883,-0.01647051046513372,-0.03325606440293696,-0.022345387467046122
2015-11-02,-0.021316562718005187,-0.022113647052678615,-0.01603209527044333,-0.03325606440293696,-0.02206042979494008
2015-11-03,-0.021316562718005187,-0.02207666282281765,-0.015275195542744403,-0.03325606440293696,-0.02156846558283115
2015-11-04,-0.021316562718005187,-0.022075705123977142,-0.01472223047235322,-0.03325606440293696,-0.021209035304205183
2015-11-05,-0.021316562718005187,-0.03696370150152599,-0.01487016687372177,-0.03325606440293696,-0.021305188058481694
2015-11-06,-0.021316562718005187,-0.03716660264679479,-0.014777989516341813,-0.03325606440293696,-0.021245210811901904
2015-11-09,-0.021316562718005187,-0.022095160447945413,-0.014461175351106744,-0.03325606440293696,-0.02103922774892501
2015-11-10,-0.021316562718005187,-0.022041338376871968,-0.017268520858708742,-0.03325606440293696,-0.0228640486754224
2015-11-11,-0.021316562718005187,-0.02200754535213697,-0.017137664712459314,-0.03325606440293696,-0.022778932190788904
2015-11-12,-0.021316562718005187,-0.036671783443615456,-0.016820886387455734,-0.03325606440293696,-0.022572705774083792
2015-11-13,-0.021316562718005187,-0.0365546552084854,-0.01994158875094243,-0.03325606440293696,-0.024601205422612182
2015-11-16,-0.021316562718005187,-0.021796234116757806,-0.021329945757449634,-0.03325606440293696,-0.02550382542594949
2015-11-17,-0.021316562718005187,-0.02176611192599643,-0.019559878091575108,-0.03325606440293696,-0.024353303707273437
2015-11-18,-0.021316562718005187,-0.021788884208970783,-0.01868989624544694,-0.03325606440293696,-0.023787787907094935
2015-11-19,-0.021316562718005187,-0.0218185511380986,-0.017426777706461092,-0.03325606440293696,-0.02296684424453149
2015-11-20,-0.021316562718005187,-0.036834480640422634,-0.016449414106290722,-0.03325606440293696,-0.022331610274467402
2015-11-23,-0.021316562718005187,-0.021983819717014227,-0.015720292750856846,-0.03325606440293696,-0.021857691210303093
2015-11-24,-0.021316562718005187,-0.02192030033625803,-0.015982247050144827,-0.03325606440293696,-0.022028026364341795
2015-11-25,-0.021316562718005187,-0.02191913060237016,-0.015385350940105945,-0.03325606440293696,-0.02163999980188441
2015-11-27,-0.021316562718005187,-0.021972233813305878,-0.015493579014626542,-0.03325606440293696,-0.021710186094088042
2015-11-30,-0.021316562718005187,-0.022069050012783135,-0.014986484910257067,-0.03325606440293696,-0.02137927886523772
2015-12-01,-0.021316562718005187,-0.02190155122097084,-0.014549756155261788,-0.03325606440293696,-0.021083432689000325
2015-12-02,-0.021316562718005187,-0.021838983908837536,-0.014365879631207494,-0.03325606440293696,-0.020885217224154356
2015-12-03,-0.021316562718005187,-0.021978267523381525,-0.018585807068637713,-0.03325606440293696,-0.023532226628009887
2015-12-04,-0.021316562718005187,-0.02216381226227469,-0.02368182399757605,-0.03325606440293696,-0.02685218359393941
2015-12-07,-0.021316562718005187,-0.02206068527965284,-0.021550957654412593,-0.03325606440293696,-0.02539149099477021
2015-12-08,-0.021316562718005187,-0.022135215601736986,-0.023181528356703823,-0.03325606440293696,-0.026468906317368597
2015-12-09,-0.021316562718005187,-0.022114035083898458,-0.021161644156270934,-0.03325606440293696,-0.025067931651635
2015-12-10,-0.021316562718005187,-0.021965382960091165,-0.021548014195585732,-0.03325606440293696,-0.025278523101570607
2015-12-11,-0.021368987682545932,-0.022125461792982398,-0.019402083839375153,-0.03325606440293696,-0.023549462597065172
2015-12-14,-0.021368987682545932,-0.022157437444320922,-0.029107849171012917,-0.03325606440293696,-0.030346767832917156
2015-12-15,-0.021368987682545932,-0.022067840611145435,-0.02503257553525597,-0.03325606440293696,-0.02746785641135007
2015-12-16,-0.021368987682545932,-0.02194172699840061,-0.022053019008546365,-0.03325606440293696,-0.0252838416757213
2015-12-17,-0.021368987682545932,-0.021829818906753652,-0.019872666316588627,-0.03325606440293696,-0.023490147954901848
2015-12-18,-0.021368987682545932,-0.0217857212309835,-0.024573725512577766,-0.03325606440293696,-0.026885154831971705
2015-12-21,-0.021368987682545932,-0.02178687152221659,-0.02853296565277191,-0.03325606440293696,-0.02979369078718671
2015-12-22,-0.021368987682545932,-0.021735126597611405,-0.024911222043808738,-0.03325606440293696,-0.027133659325441522
2015-12-23,-0.021368987682545932,-0.021570749050470614,-0.022135124528765766,-0.03325606440293696,-0.02506799352991291
2015-12-24,-0.021368987682545932,-0.021572015624301312,-0.02012218330319516,-0.03325606440293696,-0.023523017142707287
2015-12-28,-0.021368987682545932,-0.021617465884586594,-0.018527575514801553,-0.03325606440293696,-0.02222316716298229
2015-12-29,-0.021368987682545932,-0.021452850475748558,-0.017960470359459444,-0.03325606440293696,-0.021654278273840685
2015-12-30,-0.021368987682545932,-0.021412719643987894,-0.016944280595519355,-0.03325606440293696,-0.020589374074895764
2015-12-31,-0.021368987682545932,-0.021434169704497342,-0.01844597769507282,-0.03325606440293696,-0.021620108258562462
2016-01-04,-0.021368987682545932,-0.021400804167984386,-0.018590534948558883,-0.03325606440293696,-0.021642911616899164
2016-01-05,-0.021368987682545932,-0.021356736055463475,-0.020352276866221083,-0.03325606440293696,-0.02300479597800824
2016-01-06,-0.021368987682545932,-0.02142662791395581,-0.018755048961005574,-0.03325606440293696,-0.021663644672179422
2016-01-07,-0.0225755352122936,-0.02222060613514454,-0.02412697574966746,-0.03325606440293696,-0.025952748397564153
2016-01-08,-0.0225755352122936,-0.022116407778294673,-0.04202138340056714,-0.03325606440293696,-0.040268074132232545
2016-01-11,-0.0225755352122936,-0.040223714709872724,-0.0365731872513853,-0.03325606440293696,-0.035909524603505445
2016-01-12,-0.0225755352122936,-0.022058880239909182,-0.031225129966285847,-0.03325606440293696,-0.03163145463791024
2016-01-13,-0.02274455304109647,-0.022267590122152677,-0.027030126809424116,-0.03325606440293696,-0.02827531001677187
2016-01-14,-0.02274455304109647,-0.04169450753362673,-0.034241434761973166,-0.03325606440293696,-0.03404435041288647
2016-01-15,-0.023101716616240258,-0.0225904607831787,-0.029688342814134003,-0.03325606440293696,-0.030401877265453476
2016-01-19,-0.023101716616240258,-0.022764627962683383,-0.038269195472215134,-0.03325606440293696,-0.03726652095697438
2016-01-20,-0.023101716616240258,-0.04094028185850556,-0.033103563118698796,-0.03325606440293696,-0.03313406586685274
2016-01-21,-0.023101716616240258,-0.022844328040083677,-0.02955952896478053,-0.03325606440293696,-0.030298928431319348
2016-01-22,-0.023101716616240258,-0.023173808891092888,-0.025685999990284803,-0.03325606440293696,-0.027200029265921126
2016-01-25,-0.023101716616240258,-0.02309772334006828,-0.023471743359304433,-0.03325606440293696,-0.02542859965533619
2016-01-26,-0.023101716616240258,-0.022927374048887245,-0.026119010729090942,-0.03325606440293696,-0.027546445098989406
2016-01-27,-0.022687784390413045,-0.022536931500887612,-0.02270767105052261,-0.03325606440293696,-0.02481733742481318
2016-01-28,-0.022687784390413045,-0.02250038216615488,-0.026450231075480543,-0.03325606440293696,-0.027811426707187635
2016-01-29,-0.022687784390413045,-0.02334403234807917,-0.023268126913453965,-0.03325606440293696,-0.025265688833706505
2016-02-01,-0.022687784390413045,-0.023379645156841083,-0.021460891269854964,-0.03325606440293696,-0.023819905741143763
2016-02-02,-0.022697932763120043,-0.02375242658284069,-0.020696368056229274,-0.03325606440293696,-0.023208260304647683
2016-02-03,-0.022697932763120043,-0.023808983699286714,-0.029862397618248722,-0.03325606440293696,-0.03054112837505447
2016-02-04,-0.022697932763120043,-0.02370988417165563,-0.02667111276166613,-0.03325606440293696,-0.027988096085234
2016-02-05,-0.022958846877938126,-0.024167496733651952,-0.024032240980607526,-0.03325606440293696,-0.025876952758042877
2016-02-08,-0.022958846877938126,-0.024053950467824,-0.03271750865963256,-0.03325606440293696,-0.032825218269463136
2016-02-09,-0.022958846877938126,-0.024036400116721663,-0.031202321100774137,-0.03325606440293696,-0.03161306801668721
2016-02-10,-0.022958846877938126,-0.02423155467279315,-0.028336829444804926,-0.03325606440293696,-0.029320675592884923
2016-02-11,-0.022958846877938126,-0.02414574824744399,-0.02571914384140672,-0.03325606440293696,-0.02722652014419807
2016-02-12,-0.022958846877938126,-0.024371440633021674,-0.024165825428173377,-0.03325606440293696,-0.02598386334930777
2016-02-16,-0.022958846877938126,-0.024335462244918372,-0.02397846026167325,-0.03325606440293696,-0.025833978181688342
2016-02-17,-0.022958846877938126,-0.0241894908432398,-0.023077134356377572,-0.03325606440293696,-0.025112915589562742
2016-02-18,-0.022958846877938126,-0.024101246705849327,-0.022134595288912876,-0.03325606440293696,-0.024358902529461955
2016-02-19,-0.022958846877938126,-0.02410025214277288,-0.019436836958715047,-0.03325606440293696,-0.022200691422929186
2016-02-22,-0.022958846877938126,-0.023986046934661238,-0.01725911263818291,-0.03325606440293696,-0.02045851288489953
2016-02-23,-0.022958846877938126,-0.023943609269069382,-0.01729800042666444,-0.03325606440293696,-0.020489583549695583
2016-02-24,-0.022958846877938126,-0.023965929566786278,-0.02191981781346749,-0.03325606440293696,-0.02418709058916101
2016-02-25,-0.022958846877938126,-0.023782986094148143,-0.020494806978409594,-0.03325606440293696,-0.023047111130673342
2016-02-26,-0.022958846877938126,-0.023792899998308477,-0.01920016907551706,-0.03325606440293696,-0.022011412696092622
2016-02-29,-0.022958846877938126,-0.02377385195054059,-0.01794538370461816,-0.03325606440293696,-0.021007694045418045
2016-03-01,-0.022958846877938126,-0.02413016214201203,-0.017471087406915005,-0.03325606440293696,-0.020629036298488914
2016-03-02,-0.022958846877938126,-0.02402542479615628,-0.018767511853977247,-0.03325606440293696,-0.0217023026312345
2016-03-03,-0.022958846877938126,-0.023987774244563862,-0.0174401088839304,-0.03325606440293696,-0.020712929868562335
2016-03-04,-0.022958846877938126,-0.02397244390320368,-0.01596692696437166,-0.03325606440293696,-0.019683387350145562
2016-03-07,-0.022958846877938126,-0.02403670838312256,-0.014988763980296124,-0.03325606440293696,-0.01904285873310106
2016-03-08,-0.022958846877938126,-0.024012940999983256,-0.01450820537137753,-0.03325606440293696,-0.0188420147269484
2016-03-09,-0.022958846877938126,-0.024036661273560245,-0.017168716439885677,-0.03325606440293696,-0.02198272151281154
2016-03-10,-0.022958846877938126,-0.024033887214975163,-0.016427709777741238,-0.03325606440293696,-0.021932325407066227
2016-03-11,-0.022958846877938126,-0.023848951955907104,-0.015850053024875597,-0.03325606440293696,-0.02177714372879079
2016-03-14,-0.022958846877938126,-0.023854663667793746,-0.015219400627464496,-0.03325606440293696,-0.021464119577578877
2016-03-15,-0.022958846877938126,-0.024034514687343512,-0.014732128791685192,-0.03325606440293696,-0.021194906079510568
2016-03-16,-0.022958846877938126,-0.023852182873885217,-0.014286293180737906,-0.03325606440293696,-0.020920673920831225
2016-03-17,-0.022958846877938126,-0.02400227757040148,-0.013863127953603716,-0.03325606440293696,-0.020649702284450785
2016-03-18,-0.022958846877938126,-0.023931141116681227,-0.013538885693730213,-0.03325606440293696,-0.020439716017444667
2016-03-21,-0.022958846877938126,-0.024054410267483537,-0.013169204011054968,-0.03325606440293696,-0.02019952745819077
2016-03-22,-0.022958846877938126,-0.02407784770779748,-0.012799829209161813,-0.03325606440293696,-0.0199594487034448
2016-03-23,-0.022958846877938126,-0.024066191021122042,-0.01245995805556936,-0.03325606440293696,-0.019738522132019667
2016-03-24,-0.022958846877938126,-0.024015513501870717,-0.012880131447330988,-0.03325606440293696,-0.0200116724008357
2016-03-28,-0.022958846877938126,-0.0240198252591589,-0.012212737933288966,-0.03325606440293696,-0.019577868143160482
2016-03-29,-0.022958846877938126,-0.023820742141147752,-0.011917409956170643,-0.03325606440293696,-0.01938589600831887
2016-03-30,-0.022958846877938126,-0.023954446391927862,-0.01178424597823067,-0.03325606440293696,-0.01929935127187564
2016-03-31,-0.022958846877938126,-0.024064920283792066,-0.011573371208609452,-0.03325606440293696,-0.019162282904537763
2016-04-01,-0.022958846877938126,-0.024012924440260573,-0.011492279247635321,-0.03325606440293696,-0.019109589818309
2016-04-04,-0.022958846877938126,-0.023965146679408536,-0.011238237018882656,-0.03325606440293696,-0.018944456978604432
2016-04-05,-0.022958846877938126,-0.024138976576466967,-0.01227514590766759,-0.03325606440293696,-0.019618446008270236
2016-04-06,-0.022958846877938126,-0.02400381718877201,-0.013272692288988202,-0.03325606440293696,-0.020266855588099604
2016-04-07,-0.022958846877938126,-0.023911018380514442,-0.012746548948457682,-0.03325606440293696,-0.019924841179252577
2016-04-08,-0.022958846877938126,-0.024033976957644834,-0.01526241460663601,-0.03325606440293696,-0.02156017969433178
2016-04-11,-0.022958846877938126,-0.024193259872426463,-0.014378777842188092,-0.03325606440293696,-0.020985816145782484
2016-04-12,-0.022958846877938126,-0.024062142241065697,-0.01362625266197703,-0.03325606440293696,-0.02049666915259377
2016-04-13,-0.022958846877938126,-0.023867575066048797,-0.013110429517887162,-0.03325606440293696,-0.02016137020611555
2016-04-14,-0.022958846877938126,-0.024035058622659346,-0.012731578282410803,-0.03325606440293696,-0.019915133202117137
2016-04-15,-0.022958846877938126,-0.02406855458582826,-0.012345489790125444,-0.03325606440293696,-0.019664173878580417
2016-04-18,-0.022958846877938126,-0.024135603203863997,-0.012252967913640939,-0.03325606440293696,-0.019604038332751688
2016-04-19,-0.022958846877938126,-0.02425103596035321,-0.011795715357036536,-0.03325606440293696,-0.019306824094669953
2016-04-20,-0.022958846877938126,-0.024292865566116827,-0.011502889764273794,-0.03325606440293696,-0.019116487020204534
2016-04-21,-0.022958846877938126,-0.024335355988297808,-0.011150521188134857,-0.03325606440293696,-0.018887440989981318
2016-04-22,-0.022958846877938126,-0.024248248237973398,-0.011791304105075548,-0.03325606440293696,-0.019303929200774873
2016-04-25,-0.022958846877938126,-0.024462657540480166,-0.01483734786551285,-0.03325606440293696,-0.021283881587567378
2016-04-26,-0.022958846877938126,-0.02453235797446845,-0.014210962507855541,-0.03325606440293696,-0.020876733676908742
2016-04-27,-0.022958846877938126,-0.02456532939951959,-0.013536972461171993,-0.03325606440293696,-0.020438635742068403
2016-04-28,-0.022958846877938126,-0.02446180941594756,-0.013105688251164233,-0.03325606440293696,-0.020158259216095674
2016-04-29,-0.022958846877938126,-0.024564526614869447,-0.0169224450041634,-0.03325606440293696,-0.022639193007139943
2016-05-02,-0.022958846877938126,-0.024705765904787933,-0.016306141982792333,-0.03325606440293696,-0.022238600340987433
2016-05-03,-0.022958846877938126,-0.02460070691383272,-0.015373748119983833,-0.03325606440293696,-0.02163252629179713
2016-05-04,-0.022958846877938126,-0.024609803545143156,-0.016219582006320715,-0.03325606440293696,-0.022182308052081993
2016-05-05,-0.022958846877938126,-0.024731494613184454,-0.01753953798096159,-0.03325606440293696,-0.02304030732881573
2016-05-06,-0.022958846877938126,-0.024803961754129918,-0.01651543930437803,-0.03325606440293696,-0.02237464427781833
2016-05-09,-0.022958846877938126,-0.02488080718937464,-0.01569981346075866,-0.03325606440293696,-0.021844480503094954
2016-05-10,-0.022958846877938126,-0.02475957756891929,-0.01562983247964393,-0.03325606440293696,-0.021798977919677595
2016-05-11,-0.022958846877938126,-0.024771588936660528,-0.014851575707730118,-0.03325606440293696,-0.021293123763845054
2016-05-12,-0.022958846877938126,-0.024764928347810796,-0.014329302890425616,-0.03325606440293696,-0.02095364444295667
2016-05-13,-0.022958846877938126,-0.02477633381719398,-0.014375838581208297,-0.03325606440293696,-0.02098389405926619
2016-05-16,-0.022958846877938126,-0.024518654953889996,-0.013874024858764681,-0.03325606440293696,-0.020657695956344965
2016-05-17,-0.022958846877938126,-0.02450471011777319,-0.013386950691674006,-0.03325606440293696,-0.020341107624008516
2016-05-18,-0.022958846877938126,-0.02440253331048749,-0.013554130119843424,-0.03325606440293696,-0.02044978440659187
2016-05-19,-0.022958846877938126,-0.024397039318702362,-0.013057377531971573,-0.03325606440293696,-0.02012688799687499
2016-05-20,-0.022958846877938126,-0.024285178799195537,-0.01307266068965805,-0.03325606440293696,-0.020136825659066465
2016-05-23,-0.022958846877938126,-0.024285774064822033,-0.012650697124668661,-0.03325606440293696,-0.019862547472830668
2016-05-24,-0.022958846877938126,-0.024125778428871366,-0.012262295419262338,-0.03325606440293696,-0.01961006866294387
2016-05-25,-0.022958846877938126,-0.024207189173414426,-0.012021076863636558,-0.03325606440293696,-0.01945329073850937
2016-05-26,-0.022958846877938126,-0.02420477135143814,-0.011857342600370774,-0.03325606440293696,-0.01934686452060804
2016-05-27,-0.022958846877938126,-0.024204340572564105,-0.011568440670905223,-0.03325606440293696,-0.019159081069054066
2016-05-31,-0.022958846877938126,-0.024190931153165018,-0.011224140532099138,-0.03325606440293696,-0.01893529119233428
2016-06-01,-0.022958846877938126,-0.02424784628123908,-0.010978497448772898,-0.03325606440293696,-0.01877562128748068
2016-06-02,-0.022958846877938126,-0.02426029733495697,-0.010772735713823867,-0.03325606440293696,-0.018641877294760575
2016-06-03,-0.022958846877938126,-0.024274860798217782,-0.010487301283327703,-0.03325606440293696,-0.01845634257536393
2016-06-06,-0.022958846877938126,-0.02416528684317906,-0.010820198857291845,-0.03325606440293696,-0.018672734122994753
2016-06-07,-0.022958846877938126,-0.024230339748829377,-0.010565203059923423,-0.03325606440293696,-0.018506987969005857
2016-06-08,-0.022958846877938126,-0.024189398364849155,-0.010203976417153473,-0.03325606440293696,-0.018272190494866232
2016-06-09,-0.022958846877938126,-0.024354713693483163,-0.009905117914641109,-0.03325606440293696,-0.018077932312534434
2016-06-10,-0.022958846877938126,-0.024263935477189844,-0.00963696639867232,-0.03325606440293696,-0.017903610135339615
2016-06-13,-0.022958846877938126,-0.024312592238418508,-0.013500799481420089,-0.03325606440293696,-0.020415116359772823
2016-06-14,-0.022958846877938126,-0.024339992688766434,-0.014405271152118917,-0.03325606440293696,-0.021003034628957026
2016-06-15,-0.022958846877938126,-0.024484789261672794,-0.013561624010100649,-0.03325606440293696,-0.020454665579259602
2016-06-16,-0.022958846877938126,-0.024431096605320925,-0.012832191446181983,-0.03325606440293696,-0.019980536012804577
2016-06-17,-0.022958846877938126,-0.024619941010274687,-0.012212154854846499,-0.03325606440293696,-0.019577508138705353
2016-06-20,-0.022958846877938126,-0.024623026936611166,-0.012759002911458941,-0.03325606440293696,-0.019932963268188213
2016-06-21,-0.022958846877938126,-0.024568959889783793,-0.012173346789386467,-0.03325606440293696,-0.019552278059300366
2016-06-22,-0.022958846877938126,-0.02455529126113597,-0.011607148641850354,-0.03325606440293696,-0.01918402367242136
2016-06-23,-0.022958846877938126,-0.024337728677980886,-0.011524094782566973,-0.03325606440293696,-0.01912468826349324
2016-06-24,-0.023767660020381054,-0.024905309627444396,-0.011149601762853222,-0.03325606440293696,-0.01880790608353441
2016-06-27,-0.023767660020381054,-0.02483859653336219,-0.032483788606552384,-0.03325606440293696,-0.03275202303722061
2016-06-28,-0.023767660020381054,-0.024751380733921552,-0.03425631017432738,-0.03325606440293696,-0.03390754311692822
2016-06-29,-0.023767660020381054,-0.024534053041329357,-0.03182691950218015,-0.03325606440293696,-0.03232623631410602
2016-06-30,-0.023767660020381054,-0.024342773205241038,-0.028812459983473596,-0.03325606440293696,-0.03036655693531896
2016-07-01,-0.023767660020381054,-0.024305101816476687,-0.026278128677121152,-0.03325606440293696,-0.028719685445515473
2016-07-05,-0.023767660020381054,-0.02430381985281182,-0.02401623151994231,-0.03325606440293696,-0.0272496343283524
2016-07-06,-0.023767660020381054,-0.024177312905456914,-0.02247365035903652,-0.03325606440293696,-0.026247180130282387
2016-07-07,-0.023767660020381054,-0.024260466165445343,-0.020561337372510594,-0.03325606440293696,-0.025004177298504054
2016-07-08,-0.023767660020381054,-0.044010425091221245,-0.018885604000885584,-0.03325606440293696,-0.023914720756581298
2016-07-11,-0.023767660020381054,-0.0242119309867084,-0.0177884754201317,-0.03325606440293696,-0.023201720731989547
2016-07-12,-0.023767660020381054,-0.024350010210319756,-0.016503010260120368,-0.03325606440293696,-0.022366227012985372
2016-07-13,-0.023767660020381054,-0.02440848316294904,-0.015482981472797598,-0.03325606440293696,-0.021703241139391434
2016-07-14,-0.023767660020381054,-0.0243129108600559,-0.014487616843279505,-0.03325606440293696,-0.021056294337025265
2016-07-15,-0.023767660020381054,-0.024545152838391992,-0.013691315352214845,-0.03325606440293696,-0.020538640320777384
2016-07-18,-0.023767660020381054,-0.024498200556222413,-0.013421853906332482,-0.03325606440293696,-0.020363532425022438
2016-07-19,-0.023767660020381054,-0.02454499633297919,-0.01280613775472203,-0.03325606440293696,-0.01996327456827373
2016-07-20,-0.023767660020381054,-0.02443242680448853,-0.012414041301997447,-0.03325606440293696,-0.019708425676866217
2016-07-21,-0.023767660020381054,-0.024546427325312658,-0.012009149377475494,-0.03325606440293696,-0.019445103769518534
2016-07-22,-0.023767660020381054,-0.024488945613284435,-0.012922881173722764,-0.03325606440293696,-0.020039123087194008
2016-07-25,-0.023767660020381054,-0.024563546612175614,-0.012365595245327607,-0.03325606440293696,-0.01967679997938993
2016-07-26,-0.023767660020381054,-0.024691035397901503,-0.01367446514953998,-0.03325606440293696,-0.02052780583870144
2016-07-27,-0.023767660020381054,-0.024757294957335422,-0.012910506407673555,-0.03325606440293696,-0.020031402463511174
2016-07-28,-0.023767660020381054,-0.02497588058045923,-0.012318231328244266,-0.03325606440293696,-0.019646452577147235
